instance family sat glasgowdegreenorestartsnonogoods glasgowantinorestartsnonogoods glasgowrandomnorestartsnonogoods glasgowbiasednorestartsnonogoods glasgowdegreenorestartsnonogoodsdds glasgowrandom glasgowbiased glasgowbiasednonogoods glasgowbiasedconstant5400 glasgowbiasedthreads36v1 glasgowbiasedthreads36v2 glasgowbiasedconstant5400threads36v1 glasgowbiasedconstant5400threads36v2 glasgowbiasedconstant5400triggeredthreads36v1 glasgowbiasedconstant5400triggeredthreads36v2 glasgowbiasedrestartsconstant5400triggeredmpih5x2t18 glasgowbiasedrestartsconstant5400triggeredmpih10x2t18 glasgowrandomrestartsconstant5400triggeredmpih5x2t18 glasgowbiasedrestartsconstant5400triggerednr32mpih5x2t18 glasgowbiasedtimer100 glasgowbiasedtimer100triggeredthreads36v1 glasgowbiasedtimer100triggeredthreads36v2 glasgowbiasedtimer100triggeredthreads36mpih5x2t18 glasgowbiasedtimer100triggeredthreads36mpih10x2t18 glasgowbiasedtimer100triggeredthreads36mpih20x2t18
all-images-CVIU11-pattern24-target83 14 0 7 7 7 7 43 7 7 7 7 150 117 173 170 149 207 0 0 0 0 7 177 189 0 0 0
all-images-CVIU11-pattern24-target84 14 0 5 5 5 5 26 5 5 5 5 27 36 41 27 29 33 0 0 0 0 5 43 43 0 0 0
all-images-CVIU11-pattern24-target85 14 0 4 4 4 4 19 4 4 4 4 122 97 109 127 110 116 0 0 0 0 4 99 88 0 0 0
all-images-CVIU11-pattern24-target86 14 0 10 10 10 10 75 10 10 10 10 122 215 253 206 239 182 0 0 0 0 10 221 211 0 0 0
all-images-CVIU11-pattern24-target87 14 0 12 12 12 12 83 12 12 12 12 251 287 239 177 210 162 0 0 0 0 12 237 186 0 0 0
all-images-CVIU11-pattern24-target88 14 0 22 22 22 22 238 22 22 22 22 603 373 591 692 598 574 0 0 0 0 22 502 445 0 0 0
all-images-CVIU11-pattern24-target89 14 0 7 7 7 7 42 7 7 7 7 158 199 171 199 164 132 0 0 0 0 7 132 125 0 0 0
all-images-CVIU11-pattern24-target9 14 0 14 14 14 14 134 14 14 14 14 351 203 367 289 249 185 0 0 0 0 14 286 324 0 0 0
all-images-CVIU11-pattern24-target90 14 0 10 10 10 10 55 10 10 10 10 189 121 244 198 178 199 0 0 0 0 10 203 197 0 0 0
all-images-CVIU11-pattern24-target91 14 0 2 2 2 2 8 2 2 2 2 22 26 29 29 15 17 0 0 0 0 2 19 20 0 0 0
all-images-CVIU11-pattern24-target92 14 0 15 15 15 15 150 15 15 15 15 347 415 373 421 330 370 0 0 0 0 15 373 392 0 0 0
all-images-CVIU11-pattern24-target93 14 0 12 12 12 12 103 12 12 12 12 204 212 153 172 179 281 0 0 0 0 12 264 298 0 0 0
all-images-CVIU11-pattern24-target94 14 0 3 3 3 3 13 3 3 3 3 92 84 92 81 95 94 0 0 0 0 3 80 88 0 0 0
all-images-CVIU11-pattern24-target95 14 0 2 2 2 2 8 2 2 2 2 18 30 28 24 33 24 0 0 0 0 2 27 24 0 0 0
all-images-CVIU11-pattern24-target96 14 0 7 7 7 7 43 7 7 7 7 97 159 125 116 104 80 0 0 0 0 7 113 104 0 0 0
all-images-CVIU11-pattern24-target97 14 0 10 10 10 10 75 10 10 10 10 212 238 249 132 235 215 0 0 0 0 10 164 172 0 0 0
all-images-CVIU11-pattern24-target98 14 0 3 3 3 3 13 3 3 3 3 27 21 42 49 42 33 0 0 0 0 3 32 33 0 0 0
all-images-CVIU11-pattern24-target99 14 0 23 23 23 23 236 23 23 23 23 414 522 377 298 418 381 0 0 0 0 23 348 392 0 0 0
all-images-CVIU11-pattern25-target1 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target10 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target100 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target101 14 0 1 1 1 1 2 1 1 1 1 3 3 3 3 3 2 0 0 0 0 1 2 2 0 0 0
all-images-CVIU11-pattern25-target102 14 0 1 1 1 1 2 1 1 1 1 3 2 2 3 3 3 0 0 0 0 1 2 2 0 0 0
all-images-CVIU11-pattern25-target103 14 0 1 1 1 1 3 1 1 1 1 4 4 5 4 4 4 0 0 0 0 1 4 5 0 0 0
all-images-CVIU11-pattern25-target104 14 0 1 1 1 1 3 1 1 1 1 7 8 5 6 6 8 0 0 0 0 1 5 6 0 0 0
all-images-CVIU11-pattern25-target105 14 0 1 1 1 1 3 1 1 1 1 8 7 7 7 7 7 0 0 0 0 1 6 7 0 0 0
all-images-CVIU11-pattern25-target106 14 0 1 1 1 1 2 1 1 1 1 2 2 2 3 2 2 0 0 0 0 1 1 2 0 0 0
all-images-CVIU11-pattern25-target107 14 0 1 1 1 1 2 1 1 1 1 3 1 3 1 2 1 0 0 0 0 1 4 2 0 0 0
all-images-CVIU11-pattern25-target108 14 0 1 1 1 1 3 1 1 1 1 8 7 7 8 7 7 0 0 0 0 1 9 8 0 0 0
all-images-CVIU11-pattern25-target109 14 0 1 1 1 1 2 1 1 1 1 3 3 2 1 2 1 0 0 0 0 1 2 1 0 0 0
all-images-CVIU11-pattern25-target11 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target110 14 0 1 1 1 1 2 1 1 1 1 1 2 1 3 1 1 0 0 0 0 1 2 2 0 0 0
all-images-CVIU11-pattern25-target111 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target112 14 0 1 1 1 1 3 1 1 1 1 4 5 5 4 4 3 0 0 0 0 1 5 4 0 0 0
all-images-CVIU11-pattern25-target113 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target114 14 0 1 1 1 1 2 1 1 1 1 3 2 3 2 2 2 0 0 0 0 1 3 3 0 0 0
all-images-CVIU11-pattern25-target115 14 0 1 1 1 1 2 1 1 1 1 2 3 2 2 2 2 0 0 0 0 1 3 2 0 0 0
all-images-CVIU11-pattern25-target116 14 0 1 1 1 1 3 1 1 1 1 7 8 8 8 8 8 0 0 0 0 1 8 10 0 0 0
all-images-CVIU11-pattern25-target117 14 0 1 1 1 1 2 1 1 1 1 2 3 3 1 4 2 0 0 0 0 1 3 4 0 0 0
all-images-CVIU11-pattern25-target118 14 0 1 1 1 1 2 1 1 1 1 3 2 2 2 3 1 0 0 0 0 1 2 2 0 0 0
all-images-CVIU11-pattern25-target119 14 0 1 1 1 1 3 1 1 1 1 5 8 4 6 6 8 0 0 0 0 1 4 5 0 0 0
all-images-CVIU11-pattern25-target12 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target120 14 0 1 1 1 1 3 1 1 1 1 7 7 7 6 5 8 0 0 0 0 1 4 6 0 0 0
all-images-CVIU11-pattern25-target121 14 0 1 1 1 1 2 1 1 1 1 2 3 3 2 3 2 0 0 0 0 1 2 2 0 0 0
all-images-CVIU11-pattern25-target122 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target123 14 0 1 1 1 1 3 1 1 1 1 7 7 8 7 8 8 0 0 0 0 1 5 5 0 0 0
all-images-CVIU11-pattern25-target124 14 0 1 1 1 1 3 1 1 1 1 4 5 5 5 5 4 0 0 0 0 1 5 5 0 0 0
all-images-CVIU11-pattern25-target125 14 0 1 1 1 1 3 1 1 1 1 6 6 6 7 7 8 0 0 0 0 1 8 6 0 0 0
all-images-CVIU11-pattern25-target126 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target127 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target128 14 0 1 1 1 1 3 1 1 1 1 6 9 8 7 7 7 0 0 0 0 1 5 6 0 0 0
all-images-CVIU11-pattern25-target129 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target13 14 0 1 1 1 1 3 1 1 1 1 3 4 5 5 3 4 0 0 0 0 1 5 6 0 0 0
all-images-CVIU11-pattern25-target130 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target131 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target132 14 0 1 1 1 1 3 1 1 1 1 4 6 5 5 6 6 0 0 0 0 1 5 5 0 0 0
all-images-CVIU11-pattern25-target133 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target134 14 0 1 1 1 1 2 1 1 1 1 2 2 2 3 2 3 0 0 0 0 1 2 2 0 0 0
all-images-CVIU11-pattern25-target135 14 0 1 1 1 1 2 1 1 1 1 2 1 2 3 2 2 0 0 0 0 1 3 2 0 0 0
all-images-CVIU11-pattern25-target136 14 0 1 1 1 1 3 1 1 1 1 5 5 4 4 5 3 0 0 0 0 1 3 4 0 0 0
all-images-CVIU11-pattern25-target137 14 0 1 1 1 1 2 1 1 1 1 1 2 3 1 3 1 0 0 0 0 1 3 3 0 0 0
all-images-CVIU11-pattern25-target138 14 0 1 1 1 1 3 1 1 1 1 5 6 5 6 6 5 0 0 0 0 1 6 8 0 0 0
all-images-CVIU11-pattern25-target139 14 0 1 1 1 1 2 1 1 1 1 2 4 2 3 2 2 0 0 0 0 1 2 2 0 0 0
all-images-CVIU11-pattern25-target14 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target140 14 0 1 1 1 1 2 1 1 1 1 1 2 1 2 1 2 0 0 0 0 1 3 3 0 0 0
all-images-CVIU11-pattern25-target141 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target142 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target143 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target144 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target145 14 0 1 1 1 1 2 1 1 1 1 2 2 2 2 2 1 0 0 0 0 1 2 2 0 0 0
all-images-CVIU11-pattern25-target146 14 0 1 1 1 1 2 1 1 1 1 3 1 3 3 2 4 0 0 0 0 1 2 3 0 0 0
all-images-CVIU11-pattern25-target15 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target16 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target17 14 0 1 1 1 1 2 1 1 1 1 2 1 2 3 3 3 0 0 0 0 1 3 1 0 0 0
all-images-CVIU11-pattern25-target18 14 0 1 1 1 1 3 1 1 1 1 7 7 7 7 8 8 0 0 0 0 1 5 4 0 0 0
all-images-CVIU11-pattern25-target19 14 0 1 1 1 1 2 1 1 1 1 2 2 3 2 2 3 0 0 0 0 1 1 3 0 0 0
all-images-CVIU11-pattern25-target2 14 0 1 1 1 1 2 1 1 1 1 2 2 2 1 3 2 0 0 0 0 1 3 1 0 0 0
all-images-CVIU11-pattern25-target20 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target21 14 0 1 1 1 1 2 1 1 1 1 2 1 2 3 2 3 0 0 0 0 1 2 2 0 0 0
all-images-CVIU11-pattern25-target22 14 0 1 1 1 1 3 1 1 1 1 7 7 5 7 5 5 0 0 0 0 1 3 5 0 0 0
all-images-CVIU11-pattern25-target23 14 0 1 1 1 1 3 1 1 1 1 7 7 4 4 4 6 0 0 0 0 1 4 5 0 0 0
all-images-CVIU11-pattern25-target24 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target25 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target26 14 0 1 1 1 1 2 1 1 1 1 3 3 2 3 2 3 0 0 0 0 1 2 2 0 0 0
all-images-CVIU11-pattern25-target27 14 0 1 1 1 1 2 1 1 1 1 3 3 2 3 1 2 0 0 0 0 1 3 3 0 0 0
all-images-CVIU11-pattern25-target28 14 0 1 1 1 1 3 1 1 1 1 4 4 6 4 3 4 0 0 0 0 1 3 5 0 0 0
all-images-CVIU11-pattern25-target29 14 0 1 1 1 1 3 1 1 1 1 7 6 8 7 6 6 0 0 0 0 1 5 6 0 0 0
all-images-CVIU11-pattern25-target3 14 0 1 1 1 1 3 1 1 1 1 8 7 8 8 8 8 0 0 0 0 1 7 7 0 0 0
all-images-CVIU11-pattern25-target30 14 0 1 1 1 1 3 1 1 1 1 8 7 7 8 7 8 0 0 0 0 1 6 8 0 0 0
all-images-CVIU11-pattern25-target31 14 0 1 1 1 1 3 1 1 1 1 8 7 8 8 8 8 0 0 0 0 1 6 6 0 0 0
all-images-CVIU11-pattern25-target32 14 0 1 1 1 1 3 1 1 1 1 8 10 6 7 6 11 0 0 0 0 1 5 8 0 0 0
all-images-CVIU11-pattern25-target33 14 0 1 1 1 1 3 1 1 1 1 9 8 8 8 8 6 0 0 0 0 1 5 7 0 0 0
all-images-CVIU11-pattern25-target34 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target35 14 0 1 1 1 1 3 1 1 1 1 9 8 8 6 8 6 0 0 0 0 1 8 8 0 0 0
all-images-CVIU11-pattern25-target36 14 0 1 1 1 1 2 1 1 1 1 2 3 1 1 3 2 0 0 0 0 1 2 1 0 0 0
all-images-CVIU11-pattern25-target37 14 0 1 1 1 1 3 1 1 1 1 8 6 8 8 8 8 0 0 0 0 1 7 8 0 0 0
all-images-CVIU11-pattern25-target38 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target39 14 0 1 1 1 1 2 1 1 1 1 2 2 2 2 3 3 0 0 0 0 1 3 4 0 0 0
all-images-CVIU11-pattern25-target4 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target40 14 0 1 1 1 1 3 1 1 1 1 6 6 6 7 5 3 0 0 0 0 1 3 4 0 0 0
all-images-CVIU11-pattern25-target41 14 0 1 1 1 1 2 1 1 1 1 3 3 1 3 1 2 0 0 0 0 1 2 3 0 0 0
all-images-CVIU11-pattern25-target42 14 0 1 1 1 1 2 1 1 1 1 3 2 3 2 2 2 0 0 0 0 1 2 3 0 0 0
all-images-CVIU11-pattern25-target43 14 0 1 1 1 1 3 1 1 1 1 6 8 4 7 7 8 0 0 0 0 1 8 9 0 0 0
all-images-CVIU11-pattern25-target44 14 0 1 1 1 1 2 1 1 1 1 2 3 2 3 2 1 0 0 0 0 1 2 2 0 0 0
all-images-CVIU11-pattern25-target45 14 0 1 1 1 1 3 1 1 1 1 7 7 7 7 6 6 0 0 0 0 1 5 5 0 0 0
all-images-CVIU11-pattern25-target46 14 0 1 1 1 1 3 1 1 1 1 7 5 6 6 7 6 0 0 0 0 1 4 4 0 0 0
all-images-CVIU11-pattern25-target47 14 0 1 1 1 1 3 1 1 1 1 8 7 7 8 8 5 0 0 0 0 1 6 7 0 0 0
all-images-CVIU11-pattern25-target48 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target49 14 0 1 1 1 1 2 1 1 1 1 2 3 2 2 2 3 0 0 0 0 1 1 2 0 0 0
all-images-CVIU11-pattern25-target5 14 0 1 1 1 1 2 1 1 1 1 3 2 3 3 3 2 0 0 0 0 1 2 2 0 0 0
all-images-CVIU11-pattern25-target50 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target51 14 0 1 1 1 1 3 1 1 1 1 4 5 5 7 7 5 0 0 0 0 1 5 5 0 0 0
all-images-CVIU11-pattern25-target52 14 0 1 1 1 1 3 1 1 1 1 4 5 5 4 5 5 0 0 0 0 1 4 4 0 0 0
all-images-CVIU11-pattern25-target53 14 0 1 1 1 1 2 1 1 1 1 3 3 2 2 2 2 0 0 0 0 1 2 1 0 0 0
all-images-CVIU11-pattern25-target54 14 0 1 1 1 1 2 1 1 1 1 1 4 1 2 2 2 0 0 0 0 1 3 3 0 0 0
all-images-CVIU11-pattern25-target55 14 0 1 1 1 1 3 1 1 1 1 6 7 4 5 4 5 0 0 0 0 1 2 7 0 0 0
all-images-CVIU11-pattern25-target56 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target57 14 0 1 1 1 1 3 1 1 1 1 7 6 7 8 8 8 0 0 0 0 1 8 9 0 0 0
all-images-CVIU11-pattern25-target58 14 0 1 1 1 1 2 1 1 1 1 2 2 3 4 2 3 0 0 0 0 1 2 2 0 0 0
all-images-CVIU11-pattern25-target59 14 0 1 1 1 1 2 1 1 1 1 3 3 2 4 2 2 0 0 0 0 1 2 2 0 0 0
all-images-CVIU11-pattern25-target6 14 0 1 1 1 1 3 1 1 1 1 6 10 6 7 7 11 0 0 0 0 1 7 6 0 0 0
all-images-CVIU11-pattern25-target60 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target61 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target62 14 0 1 1 1 1 3 1 1 1 1 8 8 8 8 7 6 0 0 0 0 1 8 8 0 0 0
all-images-CVIU11-pattern25-target63 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target64 14 0 1 1 1 1 3 1 1 1 1 6 4 5 6 4 5 0 0 0 0 1 2 4 0 0 0
all-images-CVIU11-pattern25-target65 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target66 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target67 14 0 1 1 1 1 3 1 1 1 1 7 8 8 8 7 8 0 0 0 0 1 5 9 0 0 0
all-images-CVIU11-pattern25-target68 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target69 14 0 1 1 1 1 3 1 1 1 1 6 7 7 6 8 8 0 0 0 0 1 7 5 0 0 0
all-images-CVIU11-pattern25-target7 14 0 1 1 1 1 3 1 1 1 1 6 7 7 7 8 5 0 0 0 0 1 7 6 0 0 0
all-images-CVIU11-pattern25-target70 14 0 1 1 1 1 3 1 1 1 1 5 6 4 6 5 8 0 0 0 0 1 7 7 0 0 0
all-images-CVIU11-pattern25-target71 14 0 1 1 1 1 3 1 1 1 1 7 7 8 7 7 7 0 0 0 0 1 8 6 0 0 0
all-images-CVIU11-pattern25-target72 14 0 1 1 1 1 3 1 1 1 1 6 8 7 7 6 7 0 0 0 0 1 4 4 0 0 0
all-images-CVIU11-pattern25-target73 14 1 3 3 3 3 3 3 3 3 3 40 38 40 38 38 38 0 0 0 0 3 32 30 0 0 0
all-images-CVIU11-pattern25-target74 14 0 1 1 1 1 3 1 1 1 1 8 8 6 7 6 4 0 0 0 0 1 7 6 0 0 0
all-images-CVIU11-pattern25-target75 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target76 14 0 1 1 1 1 2 1 1 1 1 4 1 3 3 3 3 0 0 0 0 1 2 3 0 0 0
all-images-CVIU11-pattern25-target77 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target78 14 0 1 1 1 1 3 1 1 1 1 6 8 7 7 6 8 0 0 0 0 1 4 5 0 0 0
all-images-CVIU11-pattern25-target79 14 0 1 1 1 1 3 1 1 1 1 5 4 4 6 4 3 0 0 0 0 1 6 4 0 0 0
all-images-CVIU11-pattern25-target8 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target80 14 0 1 1 1 1 2 1 1 1 1 2 3 3 2 2 2 0 0 0 0 1 3 3 0 0 0
all-images-CVIU11-pattern25-target81 14 0 1 1 1 1 3 1 1 1 1 5 5 5 3 6 5 0 0 0 0 1 3 5 0 0 0
all-images-CVIU11-pattern25-target82 14 0 1 1 1 1 2 1 1 1 1 2 2 2 3 2 2 0 0 0 0 1 2 3 0 0 0
all-images-CVIU11-pattern25-target83 14 0 1 1 1 1 3 1 1 1 1 7 7 8 6 6 5 0 0 0 0 1 7 4 0 0 0
all-images-CVIU11-pattern25-target84 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target85 14 0 1 1 1 1 3 1 1 1 1 7 6 6 5 8 6 0 0 0 0 1 7 7 0 0 0
all-images-CVIU11-pattern25-target86 14 0 1 1 1 1 3 1 1 1 1 4 4 4 5 4 4 0 0 0 0 1 4 3 0 0 0
all-images-CVIU11-pattern25-target87 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target88 14 0 1 1 1 1 3 1 1 1 1 7 6 8 7 7 6 0 0 0 0 1 8 7 0 0 0
all-images-CVIU11-pattern25-target89 14 0 1 1 1 1 3 1 1 1 1 4 6 4 4 3 4 0 0 0 0 1 4 5 0 0 0
all-images-CVIU11-pattern25-target9 14 0 1 1 1 1 3 1 1 1 1 5 6 4 4 5 5 0 0 0 0 1 4 5 0 0 0
all-images-CVIU11-pattern25-target90 14 0 1 1 1 1 3 1 1 1 1 5 5 5 3 6 6 0 0 0 0 1 4 4 0 0 0
all-images-CVIU11-pattern25-target91 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target92 14 0 1 1 1 1 3 1 1 1 1 9 9 9 8 7 6 0 0 0 0 1 7 7 0 0 0
all-images-CVIU11-pattern25-target93 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target94 14 0 1 1 1 1 3 1 1 1 1 7 7 6 7 8 6 0 0 0 0 1 8 8 0 0 0
all-images-CVIU11-pattern25-target95 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target96 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target97 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern25-target98 14 0 1 1 1 1 2 1 1 1 1 3 3 3 3 2 2 0 0 0 0 1 2 2 0 0 0
all-images-CVIU11-pattern25-target99 14 0 1 1 1 1 2 1 1 1 1 4 3 3 2 3 3 0 0 0 0 1 2 3 0 0 0
all-images-CVIU11-pattern26-target1 14 0 1 1 1 1 3 1 1 1 1 6 7 5 7 4 6 0 0 0 0 1 4 4 0 0 0
all-images-CVIU11-pattern26-target10 14 0 1 1 1 1 2 1 1 1 1 2 2 2 2 2 2 0 0 0 0 1 1 3 0 0 0
all-images-CVIU11-pattern26-target100 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern26-target101 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern26-target102 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern26-target103 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern26-target104 14 0 1 1 1 1 2 1 1 1 1 2 2 4 3 3 2 0 0 0 0 1 3 3 0 0 0
all-images-CVIU11-pattern26-target105 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern26-target106 14 0 1 1 1 1 2 1 1 1 1 2 2 2 2 1 3 0 0 0 0 1 3 2 0 0 0
all-images-CVIU11-pattern26-target107 14 0 1 1 1 1 2 1 1 1 1 3 2 2 3 2 2 0 0 0 0 1 3 2 0 0 0
all-images-CVIU11-pattern26-target108 14 0 1 1 1 1 2 1 1 1 1 3 3 3 3 1 2 0 0 0 0 1 2 2 0 0 0
all-images-CVIU11-pattern26-target109 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern26-target11 14 0 1 1 1 1 2 1 1 1 1 2 2 4 2 3 2 0 0 0 0 1 1 2 0 0 0
all-images-CVIU11-pattern26-target110 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern26-target111 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern26-target112 14 0 1 1 1 1 2 1 1 1 1 2 2 2 3 2 1 0 0 0 0 1 2 2 0 0 0
all-images-CVIU11-pattern26-target113 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern26-target114 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern26-target115 14 0 1 1 1 1 2 1 1 1 1 2 3 2 2 2 2 0 0 0 0 1 2 2 0 0 0
all-images-CVIU11-pattern26-target116 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern26-target117 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
all-images-CVIU11-pattern26-target118 14 0 1 1 1 1 3 1 1 1 1 5 4 5 4 5 4 0 0 0 0 1 4 2 0 0 0
all-images-CVIU11-pattern26-target119 14 0 1 1 1 1 3 1 1 1 1 8 8 6 6 7 5 0 0 0 0 1 7 6 0 0 0
