instance family sat glasgowdegreenorestartsnonogoods glasgowantinorestartsnonogoods glasgowrandomnorestartsnonogoods glasgowbiasednorestartsnonogoods glasgowdegreenorestartsnonogoodsdds glasgowrandom glasgowbiased glasgowbiasednonogoods glasgowbiasedconstant10000threads36v2 glasgowbiasedconstant10000triggeredthreads36v2 glasgowbiasedthreads36v2
si2_b09m_m800.07 4 1 1 1 1 1 1 1 1 1 61 61 59
si2_b09m_m800.00 4 1 1 1 1 1 1 1 1 1 60 59 60
si2_b09m_m800.04 4 1 1 1 1 1 2 2 2 1 60 60 60
si2_b09m_m800.02 4 1 1 1 1 1 1 1 1 1 62 61 63
si2_b09m_m800.05 4 1 1 1 1 1 1 1 1 1 61 61 62
si2_b09m_m800.03 4 1 1 1 1 1 1 1 1 1 62 62 60
si2_b09m_m800.08 4 1 1 1 1 1 1 1 1 1 61 62 60
si2_b09m_m800.06 4 1 1 1 1 1 1 1 1 1 62 61 65
si2_b09m_m800.01 4 1 1 1 1 1 1 1 1 1 60 63 61
si4_b03_m400.01 3 1 0 0 0 0 0 0 0 0 30 31 32
si4_b03_m400.02 3 1 0 0 0 0 0 0 0 0 29 29 31
si4_b03_m400.05 3 1 0 0 0 0 0 0 1 0 30 29 30
si4_b03_m400.07 3 1 1 0 0 0 0 0 0 0 30 31 31
si4_b03_m400.06 3 1 0 0 0 0 0 1 0 1 30 30 33
si4_b03_m400.00 3 1 0 0 0 1 0 0 0 1 29 29 32
si4_b03_m400.03 3 1 0 0 0 0 0 0 1 1 27 27 31
si4_b03_m400.04 3 1 0 0 0 0 0 0 0 0 30 31 32
si4_b03_m400.09 3 1 0 0 0 0 0 1 1 0 27 28 33
si4_b03_m400.08 3 1 0 0 0 0 0 1 0 0 30 30 33
si2_b03_m200.05 3 1 0 0 0 0 0 0 0 0 5 5 6
si2_b03_m200.09 3 1 0 0 0 0 0 0 0 0 5 5 5
si2_b03_m200.07 3 1 0 0 0 0 0 0 0 0 5 5 6
si2_b03_m200.01 3 1 0 0 0 0 0 0 0 0 5 5 6
si2_b03_m200.08 3 1 16 15 16 16 16 0 0 0 5 5 6
si2_b03_m200.02 3 1 0 0 0 0 0 0 0 0 5 6 6
si2_b03_m200.04 3 1 0 0 0 0 0 0 0 0 5 5 6
si2_b03_m200.03 3 1 0 0 0 0 0 0 0 0 5 5 6
si2_b03_m200.06 3 1 0 0 0 0 0 11 16 16 5 5 6
si2_b03_m200.00 3 1 0 0 0 0 0 0 0 0 5 5 6
si4_r005_m600.00 7 1 1041 8599 7726 909 2742 1224 1301 2758 363 353 285
si4_r005_m600.02 7 1 690 2312 2284 611 27029 2516 522 6619 487 543 177
si4_r005_m600.08 7 1 7463 11410 15279 10533 396523 10636 9288 87100 1528 1645 584
si4_r005_m600.05 7 1 3281 6302 8149 3402 68491 4538 891 33920 693 787 355
si4_r005_m600.07 7 1 1202 4240 175 1233 25121 216 1078 7509 257 326 255
si4_r005_m600.06 7 1 4167 24135 8297 4237 74853 8334 1952 6458 893 790 446
si4_r005_m600.01 7 1 415 8854 4598 247 4462 1525 182 2827 323 291 206
si4_r005_m600.04 7 1 2758 6880 5274 3305 76567 7672 1545 38087 898 1014 467
si4_r005_m600.03 7 1 399 2902 2123 480 1387 2547 547 1315 239 235 206
si4_r005_m600.09 7 1 98 2250 1605 292 976 453 85 135 103 86 85
si4_b09_m400.05 3 1 1 0 0 1 0 0 0 0 30 31 31
si4_b09_m400.03 3 1 0 0 0 0 0 0 0 0 31 30 30
si4_b09_m400.00 3 1 0 0 0 0 0 0 0 0 29 30 30
si4_b09_m400.07 3 1 0 1 0 0 1 0 0 0 30 31 30
si4_b09_m400.01 3 1 1 0 1 0 0 0 1 0 30 30 30
si4_b09_m400.06 3 1 0 0 0 0 1 0 0 0 29 29 30
si4_b09_m400.04 3 1 0 0 0 1 1 0 0 0 29 28 31
si4_b09_m400.02 3 1 0 0 0 0 0 0 0 0 29 30 30
si4_b09_m400.08 3 1 1 0 0 0 0 0 0 0 28 27 32
si4_b09_m400.09 3 1 0 0 0 1 1 0 0 0 30 30 31
si4_b06m_m400.06 4 1 0 0 0 0 0 6 2 6 31 32 40
si4_b06m_m400.03 4 1 1 0 0 0 0 1 1 0 30 30 31
si4_b06m_m400.01 4 1 1 0 0 0 0 0 0 0 30 31 30
si4_b06m_m400.08 4 1 0 0 0 0 0 0 0 0 32 37 32
si4_b06m_m400.05 4 1 0 0 0 0 0 0 0 0 30 30 31
si4_b06m_m400.07 4 1 0 1 0 1 0 0 0 1 29 29 30
si4_b06m_m400.00 4 1 0 0 0 0 0 0 0 0 28 28 30
si4_b06m_m400.04 4 1 1 1 0 0 1 1 1 0 31 30 31
si4_b06m_m400.09 4 1 0 0 0 0 0 0 0 0 28 28 28
si4_b06m_m400.02 4 1 0 0 0 0 0 35 35 38 31 41 31
si2_m4Dr2_m625.05 6 1 1 1 0 1 1 18 30 25 38 38 38
si2_m4Dr2_m625.00 6 1 7 3 5 9 25 5 9 9 38 38 38
si2_m4Dr2_m625.08 6 1 0 0 0 0 0 0 1 1 38 38 37
si2_m4Dr2_m625.09 6 1 0 0 1 0 0 0 0 0 38 39 38
si2_m4Dr2_m625.06 6 1 0 0 0 0 1 0 0 0 38 38 38
si2_m4Dr2_m625.04 6 1 0 0 0 0 0 0 0 0 37 37 35
si2_m4Dr2_m625.01 6 1 1 1 1 1 1 2 1 1 36 37 35
si2_m4Dr2_m625.03 6 1 2 0 2 1 2 2 1 1 37 37 37
si2_m4Dr2_m625.02 6 1 0 0 0 0 0 1 0 0 36 35 36
si2_m4Dr2_m625.07 6 1 0 1 0 0 0 0 0 0 36 38 40
si2_r005_m200.02 7 1 0 2 1 0 4 1 0 0 6 6 7
si2_r005_m200.01 7 1 812 3108 758 537 641 557 95 424 20 29 40
si2_r005_m200.03 7 1 31 14 12 36 51 16 13 29 6 7 7
si2_r005_m200.05 7 1 109 224 76 98 2473 116 153 1235 32 31 40
si2_r005_m200.08 7 1 1585 3080 2564 1780 10059 703 2154 28803 157 165 122
si2_r005_m200.04 7 1 3546 108 965 2857 327766 944 2772 50597 412 359 387
si2_r005_m200.09 7 1 10 3 3 10 21 5 2 2 9 7 7
si2_r005_m200.06 7 1 38 91 81 40 8 62 53 109 34 26 11
si2_r005_m200.00 7 1 406 246 171 337 15154 135 353 2484 22 27 69
si2_r005_m200.07 7 1 22 16 2 17 461 2 17 92 18 20 19
si4_b03m_m400.03 4 1 0 0 0 0 0 1 0 0 31 32 31
si4_b03m_m400.09 4 1 0 0 0 0 0 0 0 0 30 30 30
si4_b03m_m400.08 4 1 0 0 0 0 0 0 0 0 30 30 30
si4_b03m_m400.04 4 1 0 0 0 0 0 1 0 0 31 31 31
si4_b03m_m400.00 4 1 0 0 0 0 0 0 1 0 30 30 30
si4_b03m_m400.01 4 1 0 0 0 0 0 0 0 0 29 29 31
si4_b03m_m400.07 4 1 0 0 0 0 0 0 0 0 29 28 30
si4_b03m_m400.02 4 1 0 0 0 0 0 0 0 0 32 31 31
si4_b03m_m400.06 4 1 0 1 0 0 0 0 0 0 28 29 35
si4_b03m_m400.05 4 1 0 0 0 0 0 1 0 0 31 31 31
si2_r01_m600.01 7 1 25178 287671 177306 31805 937961 306967 33386 455774 4223 4090 2282
si2_r01_m600.06 7 1 118568 264961 176130 138429 NaN 221863 85905 NaN 7499 4571 5798
si2_r01_m600.09 7 1 517108 NaN NaN 702229 NaN 386040 499232 NaN 19089 17367 20773
si2_r01_m600.08 7 1 784894 NaN NaN 875716 NaN NaN 757801 NaN 26862 26229 26209
si2_r01_m600.04 7 1 271589 883753 179778 380310 NaN 483930 296040 NaN 14505 16474 12285
si2_r01_m600.02 7 1 382939 NaN NaN 391147 NaN NaN 437639 NaN 20243 20924 19521
si2_r01_m600.00 7 1 377650 NaN NaN 461594 NaN NaN 469295 NaN 17268 19422 20706
si2_r01_m600.07 7 1 82022 NaN 895916 159517 NaN NaN 106310 943255 4809 5058 2692
si2_r01_m600.03 7 1 176681 NaN 323410 126341 NaN NaN 92482 NaN 10975 10910 8809
si2_r01_m600.05 7 1 87996 435107 292817 100557 644268 117042 62183 NaN 4520 4296 4189
si4_m4Dr6_m256.01 6 1 0 0 0 0 0 0 0 0 12 12 16
si4_m4Dr6_m256.00 6 1 0 0 0 0 0 0 0 0 11 11 13
si4_m4Dr6_m256.05 6 1 0 0 0 0 2 1 0 0 15 14 12
si4_m4Dr6_m256.08 6 1 0 0 0 0 0 0 0 0 11 11 14
si4_m4Dr6_m256.03 6 1 2 2 0 0 0 0 0 0 12 12 12
si4_m4Dr6_m256.06 6 1 0 0 0 0 0 0 0 0 11 11 14
si4_m4Dr6_m256.09 6 1 0 0 0 0 0 0 0 0 11 11 16
si4_m4Dr6_m256.07 6 1 0 1 0 1 2 0 1 1 11 11 14
si4_m4Dr6_m256.02 6 1 0 0 0 0 0 2 5 7 11 10 13
si4_m4Dr6_m256.04 6 1 0 0 0 0 0 0 0 0 11 14 16
si2_b03m_m400.02 4 1 0 0 0 0 0 0 0 0 14 14 14
si2_b03m_m400.00 4 1 0 0 0 0 0 0 0 0 14 14 14
si2_b03m_m400.01 4 1 0 0 0 0 0 0 0 0 14 13 14
si2_b03m_m400.05 4 1 0 0 0 0 0 0 0 0 14 14 14
si2_b03m_m400.08 4 1 0 0 0 0 0 0 0 0 14 14 14
si2_b03m_m400.07 4 1 0 0 0 0 0 0 0 0 14 13 14
si2_b03m_m400.09 4 1 0 0 0 0 0 0 0 0 13 13 13
si2_b03m_m400.03 4 1 0 0 0 0 0 0 0 0 14 13 14
si2_b03m_m400.04 4 1 0 0 0 0 0 0 0 0 14 13 14
si2_b03m_m400.06 4 1 0 0 0 0 0 0 0 0 18 18 19
si2_b03m_m200.05 4 1 0 0 0 0 0 0 0 0 5 5 6
si2_b03m_m200.03 4 1 0 0 0 0 0 0 0 0 6 5 8
si2_b03m_m200.00 4 1 0 0 0 0 0 0 0 0 5 5 5
si2_b03m_m200.08 4 1 0 0 0 0 0 0 0 0 5 5 5
si2_b03m_m200.06 4 1 0 0 0 0 0 0 0 0 5 5 6
si2_b03m_m200.02 4 1 0 0 0 0 0 0 0 0 6 5 8
si2_b03m_m200.09 4 1 0 0 0 0 0 0 0 0 6 5 5
si2_b03m_m200.04 4 1 0 0 0 0 0 0 0 0 5 5 5
si2_b03m_m200.01 4 1 0 0 0 0 0 0 0 0 5 5 5
si2_b03m_m200.07 4 1 0 0 0 0 0 0 0 0 7 6 6
si4_r001_m200.04 7 1 0 0 0 0 0 5 17 14 8 8 8
si4_r001_m200.07 7 1 0 0 0 0 0 0 0 0 8 10 8
si4_r001_m200.00 7 1 0 0 0 0 0 0 0 0 8 8 8
si4_r001_m200.01 7 1 0 0 0 0 0 0 0 0 8 7 8
si4_r001_m200.03 7 1 0 0 0 0 0 0 0 0 8 7 8
si4_r001_m200.06 7 1 0 0 0 0 0 0 0 0 10 8 8
si4_r001_m200.05 7 1 0 0 0 0 0 0 0 0 8 8 13
si4_r001_m200.08 7 1 0 0 0 0 0 0 0 0 7 7 8
si4_r001_m200.09 7 1 1 1 2 0 3 5 0 0 8 7 8
si4_r001_m200.02 7 1 0 0 0 0 0 12 33 33 8 11 9
si2_m4D_m256.08 5 1 0 0 0 0 0 11 33 33 7 7 7
si2_m4D_m256.03 5 1 0 0 0 0 0 0 0 0 7 7 7
si2_m4D_m256.02 5 1 0 0 0 0 0 0 0 0 7 11 7
si2_m4D_m256.06 5 1 0 0 0 0 0 0 0 0 9 7 7
si2_m4D_m256.04 5 1 0 0 0 0 0 0 0 0 7 7 7
si2_m4D_m256.07 5 1 0 0 0 0 0 0 0 0 7 7 7
si2_m4D_m256.01 5 1 0 0 0 0 0 0 0 0 9 8 8
si2_m4D_m256.09 5 1 0 0 0 0 0 0 0 0 6 7 7
si2_m4D_m256.00 5 1 0 0 0 0 0 0 0 0 6 7 7
si2_m4D_m256.05 5 1 0 0 0 0 0 0 0 0 7 9 8
si6_r01_m400.04 7 1 148 6906 1207 404 12 6031 181 749 54 54 53
si6_r01_m400.08 7 1 656 5820 4312 336 1311 2792 275 735 88 113 101
si6_r01_m400.07 7 1 2 3297 2147 2 2 242 2 2 53 53 49
si6_r01_m400.06 7 1 190 2636 2500 89 48 1657 178 490 176 132 87
si6_r01_m400.05 7 1 95 16458 7297 794 3981 6400 264 2242 93 132 115
si6_r01_m400.02 7 1 41 9646 6290 40 2867 5867 256 194 102 90 90
si6_r01_m400.00 7 1 276 15835 8202 162 582 3829 279 85 56 65 56
si6_r01_m400.03 7 1 937 1108 741 1211 14393 1682 972 1738 269 263 204
si6_r01_m400.01 7 1 606 2823 1119 895 3371 384 868 5012 395 434 108
si6_r01_m400.09 7 1 1803 6396 7759 4383 3456 1424 1794 5337 190 235 225
si2_m4Dr4_m625.07 6 1 0 0 0 0 0 1 0 0 38 46 39
si2_m4Dr4_m625.02 6 1 0 0 0 0 0 0 0 0 37 38 38
si2_m4Dr4_m625.03 6 1 0 1 0 0 0 0 0 1 37 37 38
si2_m4Dr4_m625.00 6 1 0 0 0 0 1 0 0 0 37 37 37
si2_m4Dr4_m625.05 6 1 0 0 0 0 0 1 0 1 36 35 36
si2_m4Dr4_m625.06 6 1 1 1 1 1 2 1 1 1 39 40 39
si2_m4Dr4_m625.09 6 1 1499 584 256 1765 3899 294 811 1482 161 159 134
si2_m4Dr4_m625.01 6 1 0 0 0 1 1 0 0 0 37 37 37
si2_m4Dr4_m625.08 6 1 18 2 11 11 626 7 11 11 38 38 41
si2_m4Dr4_m625.04 6 1 4 6 7 4 21 11 7 3 39 41 37
si4_r01_m400.01 7 1 402 3084 19 584 347 2556 471 2842 268 221 159
si4_r01_m400.08 7 1 59 21731 20712 43 46 21110 41 127 42 44 44
si4_r01_m400.02 7 1 835 116183 41652 333 32591 18461 1266 22477 238 242 211
si4_r01_m400.03 7 1 2720 22595 8017 4277 5731 16776 610 15472 229 237 148
si4_r01_m400.07 7 1 528 71361 62682 22 909 64338 141 187 34 34 34
si4_r01_m400.06 7 1 55 4495 1995 45 2552 206 51 168 66 87 68
si4_r01_m400.04 7 1 26879 97007 88785 44118 192698 96061 14386 290756 638 1494 569
si4_r01_m400.00 7 1 16284 118047 132371 20609 424690 34018 20579 270188 965 1586 1042
si4_r01_m400.05 7 1 946 4186 449 1218 12805 4100 944 7923 320 308 193
si4_r01_m400.09 7 1 8375 12871 2907 10447 184708 10411 9482 134940 818 856 664
si2_b09m_m400.09 4 1 0 0 0 0 0 0 0 0 13 14 16
si2_b09m_m400.03 4 1 0 0 0 0 0 0 0 0 13 14 15
si2_b09m_m400.01 4 1 0 0 0 0 0 0 0 0 13 13 15
si2_b09m_m400.08 4 1 0 0 0 0 0 0 0 0 14 14 16
si2_b09m_m400.05 4 1 1 1 0 0 0 0 0 0 14 14 15
si2_b09m_m400.06 4 1 0 0 0 0 0 0 0 0 13 14 16
si2_b09m_m400.00 4 1 0 0 0 0 0 0 0 0 20 15 18
si2_b09m_m400.02 4 1 0 0 0 0 0 0 0 0 13 13 16
si2_b09m_m400.04 4 1 0 0 0 0 0 11 9 16 13 13 16
si2_b09m_m400.07 4 1 0 0 0 0 0 0 0 0 13 19 17
si2_b09_m800.07 3 1 1 1 1 2 1 1 1 1 62 63 59
si2_b09_m800.04 3 1 1 1 1 1 1 1 1 1 64 63 60
si2_b09_m800.05 3 1 1 1 1 1 1 1 1 1 63 63 61
si2_b09_m800.00 3 1 1 1 1 1 1 1 1 1 63 62 60
si2_b09_m800.02 3 1 1 1 1 1 1 1 1 1 63 63 62
si2_b09_m800.01 3 1 1 1 1 1 1 1 1 1 64 64 60
si2_b09_m800.08 3 1 2 2 1 1 1 1 1 2 63 64 60
si2_b09_m800.09 3 1 1 1 1 1 1 1 1 1 63 62 57
si2_b09_m800.03 3 1 1 1 1 1 1 1 1 2 60 61 57
si2_b09_m800.06 3 1 1 1 1 1 1 1 2 1 63 64 60
si6_b03_m400.04 3 1 2 1 1 1 1 1 1 1 51 50 49
si6_b03_m400.09 3 1 1 1 1 1 1 2 1 1 50 53 51
si6_b03_m400.02 3 1 2 1 2 1 2 1 1 1 50 53 51
si6_b03_m400.06 3 1 1 2 1 1 2 1 1 1 50 49 52
si6_b03_m400.05 3 1 1 1 1 1 1 1 1 1 48 48 50
si6_b03_m400.08 3 1 2 1 1 1 1 1 1 1 49 50 51
si6_b03_m400.01 3 1 1 1 1 1 1 1 1 1 52 51 52
si6_b03_m400.07 3 1 1 1 1 1 1 1 1 2 49 49 48
si6_b03_m400.03 3 1 1 2 1 2 1 1 1 1 49 47 48
si6_b03_m400.00 3 1 1 2 1 1 2 2 1 1 49 51 50
si2_r005_m600.03 7 1 3172 4290 844 3608 235027 1002 2924 35518 603 629 239
si2_r005_m600.00 7 1 257813 169309 245130 313201 NaN 258583 213904 NaN 10615 11423 9937
si2_r005_m600.06 7 1 7697 11281 13918 7739 561169 15882 8711 80921 1013 1096 652
si2_r005_m600.01 7 1 150396 54999 8857 168008 NaN 88937 95757 NaN 7218 7022 6489
si2_r005_m600.04 7 1 10359 124137 61923 16959 11747 74544 12433 168125 1378 438 472
si2_r005_m600.09 7 1 405 1151 858 399 11345 62 471 3694 304 323 132
si2_r005_m600.05 7 1 262972 414310 590231 201792 NaN 95112 221847 NaN 11803 11089 10591
si2_r005_m600.02 7 1 22833 29516 8950 24081 NaN 42208 19898 375423 1775 1123 962
si2_r005_m600.08 7 1 18466 85329 37223 25093 415074 35152 22384 345384 1681 1531 999
si2_r005_m600.07 7 1 4663 2329 3000 5273 653936 5687 5365 76763 1035 967 344
si4_r01_m600.05 7 1 2205 72656 52433 3499 3352 65599 2127 15575 932 989 429
si4_r01_m600.02 7 1 6191 110616 30294 6480 2603 70502 2235 61019 1026 1626 379
si4_r01_m600.03 7 1 26376 247257 86753 30959 25212 82002 18217 428601 2777 3271 1948
si4_r01_m600.07 7 1 5998 246764 125314 7004 11942 119253 10875 93197 2055 2574 1226
si4_r01_m600.08 7 1 11973 272913 229932 11842 56963 194083 13740 195219 2220 2173 953
si4_r01_m600.06 7 1 21633 103504 76047 16991 166289 84972 13245 213481 2961 2167 1722
si4_r01_m600.01 7 1 990 550487 382299 964 105514 78004 1780 6466 631 818 297
si4_r01_m600.04 7 1 994 178357 59635 2123 689 40691 132 2064 204 217 170
si4_r01_m600.00 7 1 180 601958 210413 233 109 568575 222 1054 202 168 156
si4_r01_m600.09 7 1 31481 105949 52869 20637 367037 118676 22299 474122 3433 3490 2145
si2_b09_m400.04 3 1 0 0 0 0 0 0 0 0 13 13 15
si2_b09_m400.08 3 1 0 0 0 0 0 0 0 0 13 13 18
si2_b09_m400.05 3 1 0 0 0 0 0 0 0 0 13 13 16
si2_b09_m400.01 3 1 0 0 0 0 0 0 0 0 13 13 16
si2_b09_m400.03 3 1 0 0 0 0 0 0 0 0 13 13 16
si2_b09_m400.02 3 1 0 0 0 0 0 0 0 0 15 13 15
si2_b09_m400.07 3 1 0 0 0 0 0 0 0 0 13 13 18
si2_b09_m400.09 3 1 0 0 0 0 0 0 0 0 13 13 15
si2_b09_m400.06 3 1 0 0 0 0 0 0 0 0 12 13 16
si2_b09_m400.00 3 1 0 0 0 0 0 0 0 0 13 13 16
si4_b06_m200.06 3 1 0 0 0 0 0 0 0 0 7 7 8
si4_b06_m200.03 3 1 0 0 0 0 0 0 0 0 8 8 8
si4_b06_m200.02 3 1 0 0 0 0 0 0 0 0 8 8 8
si4_b06_m200.07 3 1 0 0 0 0 0 0 0 0 8 8 8
si4_b06_m200.05 3 1 0 0 0 0 0 0 0 0 8 8 8
si4_b06_m200.08 3 1 0 0 0 0 0 0 0 0 7 7 8
si4_b06_m200.00 3 1 0 0 0 0 0 0 0 0 7 7 8
si4_b06_m200.04 3 1 0 0 0 0 0 0 0 0 8 7 8
si4_b06_m200.01 3 1 0 0 0 0 0 0 0 0 9 8 7
si4_b06_m200.09 3 1 0 0 0 0 0 0 0 0 7 7 7
si4_r005_m400.06 7 1 37 591 613 48 221 139 31 42 43 42 40
si4_r005_m400.03 7 1 36 49 68 25 1229 67 38 145 53 53 57
si4_r005_m400.07 7 1 540 994 551 593 2470 1035 342 2527 195 161 106
si4_r005_m400.01 7 1 22 193 57 17 41 167 38 39 30 30 30
si4_r005_m400.04 7 1 280 486 736 150 11626 645 212 1372 177 221 96
si4_r005_m400.00 7 1 55 620 541 42 29 349 46 189 51 44 45
si4_r005_m400.09 7 1 19 163 106 5 23 88 9 5 38 37 41
si4_r005_m400.05 7 1 35 130 61 57 222 86 39 123 52 52 47
si4_r005_m400.08 7 1 1 164 48 2 1 89 2 2 32 32 31
si4_r005_m400.02 7 1 450 157 55 487 41121 170 446 2205 222 225 97
si4_m4Dr2_m1296.07 6 1 14 14 14 14 14 15 15 15 325 318 318
si4_m4Dr2_m1296.00 6 1 14 14 14 14 14 15 15 16 338 340 340
si4_m4Dr2_m1296.05 6 1 14 14 23 14 14 15 15 16 340 340 340
si4_m4Dr2_m1296.04 6 1 14 14 15 14 14 15 15 15 338 341 338
si4_m4Dr2_m1296.08 6 1 71 14 15 66 217 15 70 71 343 350 329
si4_m4Dr2_m1296.01 6 1 14 14 14 14 14 15 15 15 334 333 333
si4_m4Dr2_m1296.06 6 1 15 15 14 14 14 15 15 15 341 341 339
si4_m4Dr2_m1296.02 6 1 14 14 14 14 14 15 15 15 335 336 335
si4_m4Dr2_m1296.03 6 1 14 13 13 13 14 15 14 16 339 341 348
si4_m4Dr2_m1296.09 6 1 15 14 14 14 14 15 15 16 320 320 321
si6_b09_m800.03 3 1 11 11 11 13 11 10 11 11 195 194 193
si6_b09_m800.09 3 1 12 11 11 11 11 10 11 11 213 211 209
si6_b09_m800.07 3 1 12 11 11 11 11 10 11 11 212 210 212
si6_b09_m800.05 3 1 11 11 11 11 11 10 11 11 212 209 209
si6_b09_m800.04 3 1 11 11 11 11 11 10 11 11 210 209 211
si6_b09_m800.01 3 1 11 12 11 11 11 10 11 11 207 207 209
si6_b09_m800.00 3 1 11 11 11 11 11 10 11 11 211 212 211
si6_b09_m800.02 3 1 11 11 11 11 11 10 11 11 208 212 211
si6_b09_m800.06 3 1 11 11 12 11 11 10 11 11 212 212 213
si6_b09_m800.08 3 1 11 11 12 11 11 11 11 11 193 195 194
si6_b06m_m400.00 4 1 2 2 1 2 1 1 1 1 47 47 48
si6_b06m_m400.08 4 1 1 1 1 1 1 2 1 1 47 48 50
si6_b06m_m400.03 4 1 1 2 2 1 1 1 1 1 49 49 49
si6_b06m_m400.04 4 1 2 2 1 2 2 1 1 1 47 49 48
si6_b06m_m400.06 4 1 1 1 1 1 1 2 1 1 50 47 48
si6_b06m_m400.07 4 1 1 2 1 2 1 2 2 1 48 48 50
si6_b06m_m400.09 4 1 1 1 1 1 1 1 1 1 48 55 49
si6_b06m_m400.02 4 1 1 1 1 1 1 1 1 2 48 49 48
si6_b06m_m400.01 4 1 2 1 1 1 1 1 1 1 49 48 49
si6_b06m_m400.05 4 1 2 1 1 2 2 2 1 1 47 48 47
si2_m4Dr4_m1296.08 6 1 3 3 3 4 4 3 6 4 160 156 159
si2_m4Dr4_m1296.07 6 1 3 3 3 3 3 3 4 3 159 158 156
si2_m4Dr4_m1296.03 6 1 4 10 3 11 5 3 12 12 165 162 164
si2_m4Dr4_m1296.05 6 1 3 6 3 3 3 3 4 3 158 158 157
si2_m4Dr4_m1296.06 6 1 6 6 6 3 5 3 6 3 159 160 159
si2_m4Dr4_m1296.04 6 1 4 4 3 6 4 3 3 3 156 157 161
si2_m4Dr4_m1296.09 6 1 4 3 4 4 5 4 6 6 163 164 163
si2_m4Dr4_m1296.01 6 1 3 4 3 3 3 4 3 3 161 161 160
si2_m4Dr4_m1296.00 6 1 3 3 3 3 3 3 4 3 161 162 162
si2_m4Dr4_m1296.02 6 1 23 5 3 23 20 3 28 25 155 158 157
si6_m4Dr6_m1296.02 6 1 33 33 32 32 33 47 57 36 501 500 499
si6_m4Dr6_m1296.08 6 1 32 34 33 32 33 34 34 34 530 529 531
si6_m4Dr6_m1296.07 6 1 33 32 33 32 33 35 35 35 536 533 532
si6_m4Dr6_m1296.06 6 1 33 33 33 32 33 35 34 35 531 530 535
si6_m4Dr6_m1296.03 6 1 33 34 34 33 34 35 34 34 531 534 529
si6_m4Dr6_m1296.04 6 1 34 34 34 33 34 35 35 34 523 523 526
si6_m4Dr6_m1296.05 6 1 34 34 34 34 35 35 35 36 533 536 533
si6_m4Dr6_m1296.00 6 1 54 33 33 33 33 34 56 34 529 525 525
si6_m4Dr6_m1296.09 6 1 32 33 32 33 34 35 34 34 537 536 533
si6_m4Dr6_m1296.01 6 1 34 33 32 34 33 35 61 35 500 499 500
si4_m4Dr2_m256.00 6 1 0 0 0 0 0 0 0 0 14 14 14
si4_m4Dr2_m256.01 6 1 1 1 0 0 0 0 0 0 16 15 15
si4_m4Dr2_m256.05 6 1 0 0 0 0 0 0 0 0 14 14 15
si4_m4Dr2_m256.04 6 1 0 0 0 0 0 0 0 0 14 14 15
si4_m4Dr2_m256.08 6 1 0 0 0 0 0 0 0 0 17 15 15
si4_m4Dr2_m256.07 6 1 0 0 0 0 0 0 0 0 12 11 19
si4_m4Dr2_m256.06 6 1 0 0 0 0 0 0 0 0 16 16 15
si4_m4Dr2_m256.02 6 1 0 0 0 0 0 0 0 0 15 15 15
si4_m4Dr2_m256.09 6 1 0 0 0 0 0 0 0 0 14 14 15
si4_m4Dr2_m256.03 6 1 0 0 0 0 0 0 0 0 13 14 14
si4_b09m_m200.01 4 1 0 0 0 0 0 0 0 0 9 9 10
si4_b09m_m200.00 4 1 0 0 0 0 0 0 0 0 10 10 10
si4_b09m_m200.03 4 1 0 0 0 0 0 0 0 0 10 10 10
si4_b09m_m200.06 4 1 0 0 0 0 0 0 0 0 9 10 10
si4_b09m_m200.02 4 1 0 0 0 0 0 0 0 0 10 10 10
si4_b09m_m200.04 4 1 0 0 0 0 0 0 0 0 8 8 8
si4_b09m_m200.05 4 1 0 0 0 0 0 0 0 0 9 9 10
si4_b09m_m200.07 4 1 0 0 0 0 0 0 0 0 10 8 11
si4_b09m_m200.08 4 1 0 0 0 0 0 0 0 0 10 10 10
si4_b09m_m200.09 4 1 0 0 0 0 0 0 0 0 10 10 10
si4_m4Dr4_m625.07 6 1 3 4 3 3 3 2 4 2 77 81 81
si4_m4Dr4_m625.05 6 1 3 3 3 3 3 2 2 2 81 83 81
si4_m4Dr4_m625.01 6 1 3 3 3 3 4 4 4 3 81 82 82
si4_m4Dr4_m625.08 6 1 3 3 3 3 3 3 3 3 83 83 84
si4_m4Dr4_m625.09 6 1 3 5 3 3 3 3 3 2 82 83 83
si4_m4Dr4_m625.00 6 1 5 3 4 3 3 2 3 4 83 83 80
si4_m4Dr4_m625.04 6 1 3 6 3 3 3 4 2 4 80 81 83
si4_m4Dr4_m625.06 6 1 6 3 6 3 6 3 3 3 84 84 88
si4_m4Dr4_m625.03 6 1 3 3 3 3 3 4 3 2 79 82 81
si4_m4Dr4_m625.02 6 1 3 3 3 5 3 4 4 4 77 81 77
si4_m4Dr4_m1296.03 6 1 14 14 14 14 14 15 15 15 315 318 320
si4_m4Dr4_m1296.01 6 1 14 14 14 14 14 15 15 15 342 341 341
si4_m4Dr4_m1296.00 6 1 14 14 14 14 14 15 15 15 341 340 340
si4_m4Dr4_m1296.07 6 1 14 14 14 15 14 15 15 25 335 340 338
si4_m4Dr4_m1296.02 6 1 15 14 14 14 22 15 15 15 339 338 340
si4_m4Dr4_m1296.04 6 1 15 14 14 14 14 15 15 15 333 333 335
si4_m4Dr4_m1296.09 6 1 14 14 14 14 14 15 15 15 341 341 342
