instance family mcsplitdown2 mcsplitdownbiasedrestarts2
all-meshes-CVIU11-pattern3-target16 13 NaN NaN
all-meshes-CVIU11-pattern3-target160 13 NaN NaN
all-meshes-CVIU11-pattern3-target161 13 NaN NaN
all-meshes-CVIU11-pattern3-target162 13 NaN 66959
all-meshes-CVIU11-pattern3-target163 13 NaN NaN
all-meshes-CVIU11-pattern3-target164 13 NaN NaN
all-meshes-CVIU11-pattern3-target165 13 NaN NaN
all-meshes-CVIU11-pattern3-target166 13 NaN NaN
all-meshes-CVIU11-pattern3-target167 13 NaN NaN
all-meshes-CVIU11-pattern3-target168 13 NaN NaN
all-meshes-CVIU11-pattern3-target169 13 NaN NaN
all-meshes-CVIU11-pattern3-target17 13 NaN NaN
all-meshes-CVIU11-pattern3-target170 13 NaN NaN
all-meshes-CVIU11-pattern3-target171 13 NaN NaN
all-meshes-CVIU11-pattern3-target172 13 NaN NaN
all-meshes-CVIU11-pattern3-target173 13 NaN NaN
all-meshes-CVIU11-pattern3-target174 13 NaN NaN
all-meshes-CVIU11-pattern3-target175 13 NaN NaN
all-meshes-CVIU11-pattern3-target176 13 NaN NaN
all-meshes-CVIU11-pattern3-target177 13 NaN NaN
all-meshes-CVIU11-pattern3-target178 13 NaN NaN
all-meshes-CVIU11-pattern3-target179 13 NaN NaN
all-meshes-CVIU11-pattern3-target18 13 NaN NaN
all-meshes-CVIU11-pattern3-target180 13 NaN NaN
all-meshes-CVIU11-pattern3-target181 13 NaN 16527
all-meshes-CVIU11-pattern3-target182 13 NaN NaN
all-meshes-CVIU11-pattern3-target184 13 NaN NaN
all-meshes-CVIU11-pattern3-target185 13 NaN NaN
all-meshes-CVIU11-pattern3-target186 13 NaN 73814
all-meshes-CVIU11-pattern3-target187 13 NaN NaN
all-meshes-CVIU11-pattern3-target188 13 NaN NaN
all-meshes-CVIU11-pattern3-target189 13 NaN NaN
all-meshes-CVIU11-pattern3-target19 13 NaN NaN
all-meshes-CVIU11-pattern3-target190 13 NaN NaN
all-meshes-CVIU11-pattern3-target191 13 NaN NaN
all-meshes-CVIU11-pattern3-target192 13 NaN NaN
all-meshes-CVIU11-pattern3-target193 13 NaN NaN
all-meshes-CVIU11-pattern3-target194 13 NaN 6406
all-meshes-CVIU11-pattern3-target195 13 NaN NaN
all-meshes-CVIU11-pattern3-target196 13 NaN NaN
all-meshes-CVIU11-pattern3-target197 13 NaN NaN
all-meshes-CVIU11-pattern3-target198 13 NaN NaN
all-meshes-CVIU11-pattern3-target199 13 NaN NaN
all-meshes-CVIU11-pattern3-target2 13 NaN NaN
all-meshes-CVIU11-pattern3-target20 13 NaN NaN
all-meshes-CVIU11-pattern3-target200 13 NaN NaN
all-meshes-CVIU11-pattern3-target201 13 68174 9493
all-meshes-CVIU11-pattern3-target202 13 212 1125
all-meshes-CVIU11-pattern3-target203 13 NaN NaN
all-meshes-CVIU11-pattern3-target204 13 NaN NaN
all-meshes-CVIU11-pattern3-target205 13 NaN NaN
all-meshes-CVIU11-pattern3-target206 13 NaN NaN
all-meshes-CVIU11-pattern3-target207 13 NaN NaN
all-meshes-CVIU11-pattern3-target208 13 NaN NaN
all-meshes-CVIU11-pattern3-target209 13 NaN NaN
all-meshes-CVIU11-pattern3-target21 13 NaN NaN
all-meshes-CVIU11-pattern3-target210 13 NaN NaN
all-meshes-CVIU11-pattern3-target211 13 NaN NaN
all-meshes-CVIU11-pattern3-target212 13 NaN NaN
all-meshes-CVIU11-pattern3-target213 13 NaN NaN
all-meshes-CVIU11-pattern3-target214 13 NaN NaN
all-meshes-CVIU11-pattern3-target215 13 NaN NaN
all-meshes-CVIU11-pattern3-target216 13 NaN NaN
all-meshes-CVIU11-pattern3-target217 13 NaN NaN
all-meshes-CVIU11-pattern3-target218 13 NaN 31559
all-meshes-CVIU11-pattern3-target219 13 NaN NaN
all-meshes-CVIU11-pattern3-target22 13 NaN NaN
all-meshes-CVIU11-pattern3-target220 13 NaN NaN
all-meshes-CVIU11-pattern3-target221 13 NaN 80075
all-meshes-CVIU11-pattern3-target222 13 NaN NaN
all-meshes-CVIU11-pattern3-target223 13 NaN NaN
all-meshes-CVIU11-pattern3-target224 13 NaN NaN
all-meshes-CVIU11-pattern3-target225 13 NaN NaN
all-meshes-CVIU11-pattern3-target226 13 NaN NaN
all-meshes-CVIU11-pattern3-target227 13 NaN NaN
all-meshes-CVIU11-pattern3-target228 13 NaN NaN
all-meshes-CVIU11-pattern3-target229 13 NaN NaN
all-meshes-CVIU11-pattern3-target23 13 NaN NaN
all-meshes-CVIU11-pattern3-target230 13 NaN NaN
all-meshes-CVIU11-pattern3-target231 13 87299 9824
all-meshes-CVIU11-pattern3-target232 13 NaN 5001
all-meshes-CVIU11-pattern3-target233 13 NaN NaN
all-meshes-CVIU11-pattern3-target234 13 NaN NaN
all-meshes-CVIU11-pattern3-target235 13 NaN NaN
all-meshes-CVIU11-pattern3-target237 13 NaN NaN
all-meshes-CVIU11-pattern3-target238 13 NaN 26078
all-meshes-CVIU11-pattern3-target24 13 NaN NaN
all-meshes-CVIU11-pattern3-target240 13 NaN NaN
all-meshes-CVIU11-pattern3-target241 13 NaN NaN
all-meshes-CVIU11-pattern3-target242 13 NaN 60864
all-meshes-CVIU11-pattern3-target243 13 NaN 37392
all-meshes-CVIU11-pattern3-target244 13 NaN 10532
all-meshes-CVIU11-pattern3-target245 13 NaN NaN
all-meshes-CVIU11-pattern3-target246 13 NaN NaN
all-meshes-CVIU11-pattern3-target247 13 NaN NaN
all-meshes-CVIU11-pattern3-target248 13 NaN NaN
all-meshes-CVIU11-pattern3-target249 13 NaN NaN
all-meshes-CVIU11-pattern3-target25 13 NaN NaN
all-meshes-CVIU11-pattern3-target250 13 NaN NaN
all-meshes-CVIU11-pattern3-target251 13 NaN NaN
all-meshes-CVIU11-pattern3-target252 13 NaN 30659
all-meshes-CVIU11-pattern3-target253 13 NaN NaN
all-meshes-CVIU11-pattern3-target254 13 NaN NaN
all-meshes-CVIU11-pattern3-target255 13 NaN NaN
all-meshes-CVIU11-pattern3-target256 13 NaN NaN
all-meshes-CVIU11-pattern3-target257 13 NaN NaN
all-meshes-CVIU11-pattern3-target258 13 NaN NaN
all-meshes-CVIU11-pattern3-target26 13 NaN NaN
all-meshes-CVIU11-pattern3-target260 13 NaN NaN
all-meshes-CVIU11-pattern3-target261 13 NaN NaN
all-meshes-CVIU11-pattern3-target262 13 NaN 32831
all-meshes-CVIU11-pattern3-target263 13 NaN NaN
all-meshes-CVIU11-pattern3-target264 13 61730 14252
all-meshes-CVIU11-pattern3-target265 13 NaN NaN
all-meshes-CVIU11-pattern3-target266 13 NaN NaN
all-meshes-CVIU11-pattern3-target267 13 NaN NaN
all-meshes-CVIU11-pattern3-target268 13 NaN NaN
all-meshes-CVIU11-pattern3-target269 13 NaN NaN
all-meshes-CVIU11-pattern3-target27 13 NaN NaN
all-meshes-CVIU11-pattern3-target270 13 NaN NaN
all-meshes-CVIU11-pattern3-target271 13 NaN NaN
all-meshes-CVIU11-pattern3-target272 13 NaN NaN
all-meshes-CVIU11-pattern3-target273 13 NaN 49808
all-meshes-CVIU11-pattern3-target275 13 NaN NaN
all-meshes-CVIU11-pattern3-target278 13 NaN NaN
all-meshes-CVIU11-pattern3-target279 13 NaN NaN
all-meshes-CVIU11-pattern3-target28 13 NaN NaN
all-meshes-CVIU11-pattern3-target280 13 NaN 3750
all-meshes-CVIU11-pattern3-target281 13 NaN 40693
all-meshes-CVIU11-pattern3-target282 13 NaN NaN
all-meshes-CVIU11-pattern3-target283 13 NaN NaN
all-meshes-CVIU11-pattern3-target284 13 NaN 48489
all-meshes-CVIU11-pattern3-target285 13 NaN NaN
all-meshes-CVIU11-pattern3-target286 13 NaN NaN
all-meshes-CVIU11-pattern3-target287 13 NaN NaN
all-meshes-CVIU11-pattern3-target288 13 NaN 34946
all-meshes-CVIU11-pattern3-target289 13 NaN NaN
all-meshes-CVIU11-pattern3-target29 13 NaN NaN
all-meshes-CVIU11-pattern3-target290 13 NaN NaN
all-meshes-CVIU11-pattern3-target291 13 NaN 27236
all-meshes-CVIU11-pattern3-target292 13 NaN NaN
all-meshes-CVIU11-pattern3-target293 13 NaN NaN
all-meshes-CVIU11-pattern3-target294 13 NaN 11572
all-meshes-CVIU11-pattern3-target295 13 NaN NaN
all-meshes-CVIU11-pattern3-target296 13 NaN NaN
all-meshes-CVIU11-pattern3-target297 13 NaN NaN
all-meshes-CVIU11-pattern3-target298 13 NaN NaN
all-meshes-CVIU11-pattern3-target299 13 NaN NaN
all-meshes-CVIU11-pattern3-target3 13 NaN NaN
all-meshes-CVIU11-pattern3-target30 13 NaN NaN
all-meshes-CVIU11-pattern3-target300 13 NaN NaN
all-meshes-CVIU11-pattern3-target303 13 NaN NaN
all-meshes-CVIU11-pattern3-target304 13 NaN NaN
all-meshes-CVIU11-pattern3-target305 13 NaN NaN
all-meshes-CVIU11-pattern3-target306 13 NaN 8549
all-meshes-CVIU11-pattern3-target307 13 NaN NaN
all-meshes-CVIU11-pattern3-target308 13 NaN NaN
all-meshes-CVIU11-pattern3-target309 13 NaN NaN
all-meshes-CVIU11-pattern3-target31 13 NaN NaN
all-meshes-CVIU11-pattern3-target310 13 NaN NaN
all-meshes-CVIU11-pattern3-target311 13 NaN 28774
all-meshes-CVIU11-pattern3-target312 13 NaN NaN
all-meshes-CVIU11-pattern3-target313 13 NaN NaN
all-meshes-CVIU11-pattern3-target314 13 NaN NaN
all-meshes-CVIU11-pattern3-target315 13 NaN NaN
all-meshes-CVIU11-pattern3-target316 13 NaN NaN
all-meshes-CVIU11-pattern3-target317 13 NaN NaN
all-meshes-CVIU11-pattern3-target318 13 NaN 24863
all-meshes-CVIU11-pattern3-target319 13 NaN NaN
all-meshes-CVIU11-pattern3-target32 13 NaN NaN
all-meshes-CVIU11-pattern3-target320 13 NaN NaN
all-meshes-CVIU11-pattern3-target321 13 NaN NaN
all-meshes-CVIU11-pattern3-target322 13 NaN NaN
all-meshes-CVIU11-pattern3-target323 13 NaN NaN
all-meshes-CVIU11-pattern3-target324 13 NaN NaN
all-meshes-CVIU11-pattern3-target325 13 NaN NaN
all-meshes-CVIU11-pattern3-target326 13 54916 41764
all-meshes-CVIU11-pattern3-target327 13 NaN NaN
all-meshes-CVIU11-pattern3-target328 13 NaN NaN
all-meshes-CVIU11-pattern3-target329 13 NaN 75684
all-meshes-CVIU11-pattern3-target33 13 NaN NaN
all-meshes-CVIU11-pattern3-target330 13 NaN NaN
all-meshes-CVIU11-pattern3-target331 13 NaN NaN
all-meshes-CVIU11-pattern3-target332 13 NaN NaN
all-meshes-CVIU11-pattern3-target333 13 NaN 30259
all-meshes-CVIU11-pattern3-target334 13 NaN 23966
all-meshes-CVIU11-pattern3-target335 13 NaN NaN
all-meshes-CVIU11-pattern3-target336 13 NaN NaN
all-meshes-CVIU11-pattern3-target337 13 NaN NaN
all-meshes-CVIU11-pattern3-target338 13 NaN NaN
all-meshes-CVIU11-pattern3-target339 13 NaN NaN
all-meshes-CVIU11-pattern3-target34 13 NaN NaN
all-meshes-CVIU11-pattern3-target340 13 NaN NaN
all-meshes-CVIU11-pattern3-target341 13 NaN NaN
all-meshes-CVIU11-pattern3-target342 13 NaN NaN
all-meshes-CVIU11-pattern3-target343 13 NaN 21275
all-meshes-CVIU11-pattern3-target344 13 NaN NaN
all-meshes-CVIU11-pattern3-target345 13 NaN NaN
all-meshes-CVIU11-pattern3-target346 13 NaN NaN
all-meshes-CVIU11-pattern3-target347 13 NaN NaN
all-meshes-CVIU11-pattern3-target348 13 NaN 15804
all-meshes-CVIU11-pattern3-target349 13 NaN NaN
all-meshes-CVIU11-pattern3-target35 13 NaN NaN
all-meshes-CVIU11-pattern3-target350 13 NaN NaN
all-meshes-CVIU11-pattern3-target351 13 NaN NaN
all-meshes-CVIU11-pattern3-target352 13 NaN NaN
all-meshes-CVIU11-pattern3-target353 13 NaN NaN
all-meshes-CVIU11-pattern3-target354 13 NaN NaN
all-meshes-CVIU11-pattern3-target356 13 NaN NaN
all-meshes-CVIU11-pattern3-target357 13 NaN NaN
all-meshes-CVIU11-pattern3-target358 13 NaN NaN
all-meshes-CVIU11-pattern3-target359 13 NaN NaN
all-meshes-CVIU11-pattern3-target36 13 NaN NaN
all-meshes-CVIU11-pattern3-target360 13 NaN NaN
all-meshes-CVIU11-pattern3-target361 13 NaN NaN
all-meshes-CVIU11-pattern3-target362 13 NaN NaN
all-meshes-CVIU11-pattern3-target363 13 NaN NaN
all-meshes-CVIU11-pattern3-target364 13 NaN NaN
all-meshes-CVIU11-pattern3-target365 13 NaN NaN
all-meshes-CVIU11-pattern3-target366 13 NaN NaN
all-meshes-CVIU11-pattern3-target367 13 NaN NaN
all-meshes-CVIU11-pattern3-target368 13 NaN NaN
all-meshes-CVIU11-pattern3-target369 13 NaN NaN
all-meshes-CVIU11-pattern3-target37 13 NaN NaN
all-meshes-CVIU11-pattern3-target370 13 NaN NaN
all-meshes-CVIU11-pattern3-target378 13 NaN NaN
all-meshes-CVIU11-pattern3-target379 13 NaN NaN
all-meshes-CVIU11-pattern3-target38 13 NaN NaN
all-meshes-CVIU11-pattern3-target380 13 NaN NaN
all-meshes-CVIU11-pattern3-target381 13 NaN NaN
all-meshes-CVIU11-pattern3-target382 13 NaN NaN
all-meshes-CVIU11-pattern3-target383 13 NaN NaN
all-meshes-CVIU11-pattern3-target384 13 NaN 22442
all-meshes-CVIU11-pattern3-target385 13 NaN NaN
all-meshes-CVIU11-pattern3-target386 13 NaN NaN
all-meshes-CVIU11-pattern3-target387 13 NaN NaN
all-meshes-CVIU11-pattern3-target388 13 NaN NaN
all-meshes-CVIU11-pattern3-target389 13 NaN NaN
all-meshes-CVIU11-pattern3-target39 13 NaN NaN
all-meshes-CVIU11-pattern3-target390 13 NaN 85810
all-meshes-CVIU11-pattern3-target391 13 NaN NaN
all-meshes-CVIU11-pattern3-target392 13 NaN NaN
all-meshes-CVIU11-pattern3-target393 13 NaN NaN
all-meshes-CVIU11-pattern3-target394 13 NaN NaN
all-meshes-CVIU11-pattern3-target395 13 NaN NaN
all-meshes-CVIU11-pattern3-target396 13 NaN NaN
all-meshes-CVIU11-pattern3-target397 13 NaN NaN
all-meshes-CVIU11-pattern3-target398 13 NaN NaN
all-meshes-CVIU11-pattern3-target399 13 NaN NaN
all-meshes-CVIU11-pattern3-target4 13 NaN NaN
all-meshes-CVIU11-pattern3-target40 13 NaN NaN
all-meshes-CVIU11-pattern3-target400 13 NaN NaN
all-meshes-CVIU11-pattern3-target401 13 NaN NaN
all-meshes-CVIU11-pattern3-target402 13 NaN NaN
all-meshes-CVIU11-pattern3-target403 13 NaN NaN
all-meshes-CVIU11-pattern3-target404 13 NaN NaN
all-meshes-CVIU11-pattern3-target405 13 NaN 78700
all-meshes-CVIU11-pattern3-target406 13 NaN 70394
all-meshes-CVIU11-pattern3-target407 13 NaN NaN
all-meshes-CVIU11-pattern3-target408 13 NaN NaN
all-meshes-CVIU11-pattern3-target409 13 NaN NaN
all-meshes-CVIU11-pattern3-target41 13 NaN 60464
all-meshes-CVIU11-pattern3-target410 13 NaN NaN
all-meshes-CVIU11-pattern3-target411 13 NaN NaN
all-meshes-CVIU11-pattern3-target412 13 NaN NaN
all-meshes-CVIU11-pattern3-target413 13 NaN NaN
all-meshes-CVIU11-pattern3-target414 13 NaN NaN
all-meshes-CVIU11-pattern3-target415 13 NaN NaN
all-meshes-CVIU11-pattern3-target416 13 NaN NaN
all-meshes-CVIU11-pattern3-target417 13 NaN NaN
all-meshes-CVIU11-pattern3-target418 13 NaN NaN
all-meshes-CVIU11-pattern3-target419 13 NaN NaN
all-meshes-CVIU11-pattern3-target42 13 NaN NaN
all-meshes-CVIU11-pattern3-target420 13 NaN NaN
all-meshes-CVIU11-pattern3-target421 13 NaN NaN
all-meshes-CVIU11-pattern3-target422 13 NaN NaN
all-meshes-CVIU11-pattern3-target423 13 NaN NaN
all-meshes-CVIU11-pattern3-target424 13 NaN NaN
all-meshes-CVIU11-pattern3-target425 13 NaN NaN
all-meshes-CVIU11-pattern3-target427 13 NaN NaN
all-meshes-CVIU11-pattern3-target428 13 NaN NaN
all-meshes-CVIU11-pattern3-target429 13 4615 457
all-meshes-CVIU11-pattern3-target43 13 NaN NaN
all-meshes-CVIU11-pattern3-target430 13 NaN NaN
all-meshes-CVIU11-pattern3-target431 13 NaN NaN
all-meshes-CVIU11-pattern3-target432 13 NaN NaN
all-meshes-CVIU11-pattern3-target433 13 NaN NaN
all-meshes-CVIU11-pattern3-target434 13 NaN NaN
all-meshes-CVIU11-pattern3-target435 13 NaN NaN
all-meshes-CVIU11-pattern3-target436 13 NaN NaN
all-meshes-CVIU11-pattern3-target437 13 NaN NaN
all-meshes-CVIU11-pattern3-target438 13 NaN NaN
all-meshes-CVIU11-pattern3-target439 13 NaN NaN
all-meshes-CVIU11-pattern3-target44 13 NaN NaN
all-meshes-CVIU11-pattern3-target440 13 NaN NaN
all-meshes-CVIU11-pattern3-target441 13 NaN NaN
all-meshes-CVIU11-pattern3-target442 13 NaN NaN
all-meshes-CVIU11-pattern3-target443 13 NaN NaN
all-meshes-CVIU11-pattern3-target444 13 NaN 71024
all-meshes-CVIU11-pattern3-target446 13 NaN NaN
all-meshes-CVIU11-pattern3-target447 13 NaN NaN
all-meshes-CVIU11-pattern3-target448 13 NaN NaN
all-meshes-CVIU11-pattern3-target449 13 NaN NaN
all-meshes-CVIU11-pattern3-target45 13 NaN NaN
all-meshes-CVIU11-pattern3-target450 13 NaN NaN
all-meshes-CVIU11-pattern3-target451 13 NaN NaN
all-meshes-CVIU11-pattern3-target452 13 NaN NaN
all-meshes-CVIU11-pattern3-target453 13 NaN NaN
all-meshes-CVIU11-pattern3-target454 13 NaN NaN
all-meshes-CVIU11-pattern3-target455 13 NaN NaN
all-meshes-CVIU11-pattern3-target456 13 NaN NaN
all-meshes-CVIU11-pattern3-target457 13 NaN NaN
all-meshes-CVIU11-pattern3-target458 13 NaN NaN
all-meshes-CVIU11-pattern3-target459 13 NaN NaN
all-meshes-CVIU11-pattern3-target46 13 NaN NaN
all-meshes-CVIU11-pattern3-target460 13 NaN NaN
all-meshes-CVIU11-pattern3-target461 13 NaN NaN
all-meshes-CVIU11-pattern3-target462 13 NaN NaN
all-meshes-CVIU11-pattern3-target463 13 NaN NaN
all-meshes-CVIU11-pattern3-target464 13 NaN NaN
all-meshes-CVIU11-pattern3-target465 13 NaN NaN
all-meshes-CVIU11-pattern3-target466 13 NaN NaN
all-meshes-CVIU11-pattern3-target467 13 NaN NaN
all-meshes-CVIU11-pattern3-target468 13 NaN NaN
all-meshes-CVIU11-pattern3-target469 13 NaN NaN
all-meshes-CVIU11-pattern3-target47 13 NaN NaN
all-meshes-CVIU11-pattern3-target470 13 NaN NaN
all-meshes-CVIU11-pattern3-target471 13 NaN NaN
all-meshes-CVIU11-pattern3-target472 13 NaN NaN
all-meshes-CVIU11-pattern3-target473 13 NaN NaN
all-meshes-CVIU11-pattern3-target474 13 NaN 42254
all-meshes-CVIU11-pattern3-target475 13 NaN NaN
all-meshes-CVIU11-pattern3-target476 13 NaN NaN
all-meshes-CVIU11-pattern3-target477 13 NaN NaN
all-meshes-CVIU11-pattern3-target478 13 NaN 7615
all-meshes-CVIU11-pattern3-target479 13 NaN NaN
all-meshes-CVIU11-pattern3-target48 13 NaN NaN
all-meshes-CVIU11-pattern3-target481 13 NaN NaN
all-meshes-CVIU11-pattern3-target482 13 NaN NaN
all-meshes-CVIU11-pattern3-target483 13 NaN NaN
all-meshes-CVIU11-pattern3-target484 13 63744 24902
all-meshes-CVIU11-pattern3-target485 13 NaN NaN
all-meshes-CVIU11-pattern3-target486 13 NaN NaN
all-meshes-CVIU11-pattern3-target487 13 NaN NaN
all-meshes-CVIU11-pattern3-target488 13 NaN NaN
all-meshes-CVIU11-pattern3-target489 13 NaN NaN
all-meshes-CVIU11-pattern3-target49 13 NaN NaN
all-meshes-CVIU11-pattern3-target490 13 NaN NaN
all-meshes-CVIU11-pattern3-target491 13 NaN NaN
all-meshes-CVIU11-pattern3-target492 13 NaN NaN
all-meshes-CVIU11-pattern3-target493 13 NaN NaN
all-meshes-CVIU11-pattern3-target494 13 NaN NaN
all-meshes-CVIU11-pattern3-target495 13 NaN NaN
all-meshes-CVIU11-pattern3-target496 13 NaN NaN
all-meshes-CVIU11-pattern3-target497 13 NaN NaN
all-meshes-CVIU11-pattern3-target498 13 NaN NaN
all-meshes-CVIU11-pattern3-target499 13 NaN NaN
all-meshes-CVIU11-pattern3-target5 13 NaN NaN
all-meshes-CVIU11-pattern3-target50 13 NaN 44263
all-meshes-CVIU11-pattern3-target500 13 NaN NaN
all-meshes-CVIU11-pattern3-target501 13 NaN NaN
all-meshes-CVIU11-pattern3-target502 13 NaN NaN
all-meshes-CVIU11-pattern3-target503 13 NaN NaN
all-meshes-CVIU11-pattern3-target504 13 NaN NaN
all-meshes-CVIU11-pattern3-target505 13 NaN 5662
all-meshes-CVIU11-pattern3-target506 13 NaN NaN
all-meshes-CVIU11-pattern3-target507 13 NaN 35454
all-meshes-CVIU11-pattern3-target508 13 NaN NaN
all-meshes-CVIU11-pattern3-target509 13 NaN NaN
all-meshes-CVIU11-pattern3-target51 13 NaN 32806
all-meshes-CVIU11-pattern3-target510 13 NaN NaN
all-meshes-CVIU11-pattern3-target511 13 NaN NaN
all-meshes-CVIU11-pattern3-target512 13 NaN NaN
all-meshes-CVIU11-pattern3-target513 13 NaN NaN
all-meshes-CVIU11-pattern3-target514 13 NaN NaN
all-meshes-CVIU11-pattern3-target515 13 NaN NaN
all-meshes-CVIU11-pattern3-target517 13 NaN NaN
all-meshes-CVIU11-pattern3-target518 13 NaN NaN
all-meshes-CVIU11-pattern3-target519 13 NaN NaN
all-meshes-CVIU11-pattern3-target52 13 NaN NaN
all-meshes-CVIU11-pattern3-target520 13 NaN 46565
all-meshes-CVIU11-pattern3-target521 13 NaN NaN
all-meshes-CVIU11-pattern3-target522 13 NaN NaN
all-meshes-CVIU11-pattern3-target523 13 NaN NaN
all-meshes-CVIU11-pattern3-target524 13 NaN NaN
all-meshes-CVIU11-pattern3-target525 13 NaN NaN
all-meshes-CVIU11-pattern3-target526 13 NaN NaN
all-meshes-CVIU11-pattern3-target527 13 NaN NaN
all-meshes-CVIU11-pattern3-target528 13 NaN NaN
all-meshes-CVIU11-pattern3-target529 13 NaN NaN
all-meshes-CVIU11-pattern3-target53 13 NaN NaN
all-meshes-CVIU11-pattern3-target530 13 NaN NaN
all-meshes-CVIU11-pattern3-target54 13 NaN 4830
all-meshes-CVIU11-pattern3-target55 13 NaN NaN
all-meshes-CVIU11-pattern3-target56 13 NaN NaN
all-meshes-CVIU11-pattern3-target57 13 NaN NaN
all-meshes-CVIU11-pattern3-target58 13 NaN NaN
all-meshes-CVIU11-pattern3-target59 13 NaN 177
all-meshes-CVIU11-pattern3-target6 13 NaN NaN
all-meshes-CVIU11-pattern3-target60 13 NaN NaN
all-meshes-CVIU11-pattern3-target61 13 NaN 17524
all-meshes-CVIU11-pattern3-target62 13 NaN NaN
all-meshes-CVIU11-pattern3-target63 13 NaN 4907
all-meshes-CVIU11-pattern3-target64 13 NaN 39757
all-meshes-CVIU11-pattern3-target65 13 NaN NaN
all-meshes-CVIU11-pattern3-target66 13 NaN 22398
all-meshes-CVIU11-pattern3-target67 13 NaN NaN
all-meshes-CVIU11-pattern3-target68 13 NaN NaN
all-meshes-CVIU11-pattern3-target69 13 NaN NaN
all-meshes-CVIU11-pattern3-target7 13 NaN NaN
all-meshes-CVIU11-pattern3-target70 13 NaN NaN
all-meshes-CVIU11-pattern3-target72 13 NaN NaN
all-meshes-CVIU11-pattern3-target73 13 NaN NaN
all-meshes-CVIU11-pattern3-target74 13 NaN NaN
all-meshes-CVIU11-pattern3-target76 13 NaN NaN
all-meshes-CVIU11-pattern3-target77 13 NaN NaN
all-meshes-CVIU11-pattern3-target78 13 NaN NaN
all-meshes-CVIU11-pattern3-target79 13 NaN NaN
all-meshes-CVIU11-pattern3-target8 13 NaN NaN
all-meshes-CVIU11-pattern3-target80 13 NaN NaN
all-meshes-CVIU11-pattern3-target81 13 NaN NaN
all-meshes-CVIU11-pattern3-target82 13 NaN NaN
all-meshes-CVIU11-pattern3-target83 13 NaN 98247
all-meshes-CVIU11-pattern3-target84 13 NaN NaN
all-meshes-CVIU11-pattern3-target85 13 NaN NaN
all-meshes-CVIU11-pattern3-target86 13 NaN NaN
all-meshes-CVIU11-pattern3-target87 13 NaN NaN
all-meshes-CVIU11-pattern3-target88 13 NaN NaN
all-meshes-CVIU11-pattern3-target89 13 NaN NaN
all-meshes-CVIU11-pattern3-target9 13 NaN NaN
all-meshes-CVIU11-pattern3-target90 13 NaN NaN
all-meshes-CVIU11-pattern3-target91 13 NaN NaN
all-meshes-CVIU11-pattern3-target92 13 NaN NaN
all-meshes-CVIU11-pattern3-target93 13 NaN NaN
all-meshes-CVIU11-pattern3-target94 13 NaN NaN
all-meshes-CVIU11-pattern3-target96 13 NaN NaN
all-meshes-CVIU11-pattern3-target97 13 NaN NaN
all-meshes-CVIU11-pattern3-target98 13 NaN NaN
all-meshes-CVIU11-pattern3-target99 13 NaN NaN
all-meshes-CVIU11-pattern4-target1 13 NaN NaN
all-meshes-CVIU11-pattern4-target10 13 NaN NaN
all-meshes-CVIU11-pattern4-target100 13 NaN NaN
all-meshes-CVIU11-pattern4-target102 13 NaN NaN
all-meshes-CVIU11-pattern4-target103 13 NaN NaN
all-meshes-CVIU11-pattern4-target104 13 NaN NaN
all-meshes-CVIU11-pattern4-target106 13 NaN NaN
all-meshes-CVIU11-pattern4-target107 13 NaN NaN
all-meshes-CVIU11-pattern4-target108 13 NaN NaN
all-meshes-CVIU11-pattern4-target109 13 NaN NaN
all-meshes-CVIU11-pattern4-target11 13 NaN NaN
all-meshes-CVIU11-pattern4-target110 13 NaN NaN
all-meshes-CVIU11-pattern4-target111 13 NaN NaN
all-meshes-CVIU11-pattern4-target112 13 NaN NaN
all-meshes-CVIU11-pattern4-target113 13 NaN NaN
all-meshes-CVIU11-pattern4-target114 13 NaN NaN
all-meshes-CVIU11-pattern4-target115 13 NaN NaN
all-meshes-CVIU11-pattern4-target116 13 NaN NaN
all-meshes-CVIU11-pattern4-target117 13 NaN NaN
all-meshes-CVIU11-pattern4-target118 13 NaN NaN
