instance family sat glasgowdegreenorestartsnonogoodsinduced glasgowbiasedinduced
all-images-CVIU11-pattern37-target49 14 0 1 1
all-images-CVIU11-pattern37-target5 14 0 1 1
all-images-CVIU11-pattern37-target50 14 0 1 1
all-images-CVIU11-pattern37-target51 14 0 1 1
all-images-CVIU11-pattern37-target52 14 0 1 1
all-images-CVIU11-pattern37-target53 14 0 1 1
all-images-CVIU11-pattern37-target54 14 0 1 1
all-images-CVIU11-pattern37-target55 14 0 1 1
all-images-CVIU11-pattern37-target56 14 0 1 1
all-images-CVIU11-pattern37-target57 14 0 1 1
all-images-CVIU11-pattern37-target58 14 0 1 1
all-images-CVIU11-pattern37-target59 14 0 1 1
all-images-CVIU11-pattern37-target6 14 0 1 1
all-images-CVIU11-pattern37-target60 14 0 1 1
all-images-CVIU11-pattern37-target61 14 0 1 1
all-images-CVIU11-pattern37-target62 14 0 1 1
all-images-CVIU11-pattern37-target63 14 0 1 1
all-images-CVIU11-pattern37-target64 14 0 1 1
all-images-CVIU11-pattern37-target65 14 0 1 1
all-images-CVIU11-pattern37-target66 14 0 1 1
all-images-CVIU11-pattern37-target67 14 0 1 1
all-images-CVIU11-pattern37-target68 14 0 1 1
all-images-CVIU11-pattern37-target69 14 0 1 1
all-images-CVIU11-pattern37-target7 14 0 1 1
all-images-CVIU11-pattern37-target70 14 0 1 1
all-images-CVIU11-pattern37-target71 14 0 1 1
all-images-CVIU11-pattern37-target72 14 0 1 1
all-images-CVIU11-pattern37-target73 14 0 1 1
all-images-CVIU11-pattern37-target74 14 0 1 1
all-images-CVIU11-pattern37-target75 14 0 1 1
all-images-CVIU11-pattern37-target76 14 0 1 1
all-images-CVIU11-pattern37-target77 14 0 1 1
all-images-CVIU11-pattern37-target78 14 0 1 1
all-images-CVIU11-pattern37-target79 14 0 1 1
all-images-CVIU11-pattern37-target8 14 0 1 1
all-images-CVIU11-pattern37-target80 14 0 1 1
all-images-CVIU11-pattern37-target81 14 0 1 1
all-images-CVIU11-pattern37-target82 14 0 1 1
all-images-CVIU11-pattern37-target83 14 0 1 1
all-images-CVIU11-pattern37-target84 14 0 1 1
all-images-CVIU11-pattern37-target85 14 0 1 1
all-images-CVIU11-pattern37-target86 14 0 1 1
all-images-CVIU11-pattern37-target87 14 0 1 1
all-images-CVIU11-pattern37-target88 14 0 1 1
all-images-CVIU11-pattern37-target89 14 0 1 1
all-images-CVIU11-pattern37-target9 14 0 1 1
all-images-CVIU11-pattern37-target90 14 0 2 2
all-images-CVIU11-pattern37-target91 14 0 1 1
all-images-CVIU11-pattern37-target92 14 0 1 1
all-images-CVIU11-pattern37-target93 14 0 1 1
all-images-CVIU11-pattern37-target94 14 0 1 1
all-images-CVIU11-pattern37-target95 14 1 2 2
all-images-CVIU11-pattern37-target96 14 0 1 1
all-images-CVIU11-pattern37-target97 14 0 1 1
all-images-CVIU11-pattern37-target98 14 0 1 1
all-images-CVIU11-pattern37-target99 14 0 1 1
all-images-CVIU11-pattern38-target1 14 0 1 1
all-images-CVIU11-pattern38-target10 14 0 1 1
all-images-CVIU11-pattern38-target100 14 0 1 1
all-images-CVIU11-pattern38-target101 14 0 1 1
all-images-CVIU11-pattern38-target102 14 0 1 1
all-images-CVIU11-pattern38-target103 14 0 1 1
all-images-CVIU11-pattern38-target104 14 0 1 1
all-images-CVIU11-pattern38-target105 14 0 1 1
all-images-CVIU11-pattern38-target106 14 0 1 1
all-images-CVIU11-pattern38-target107 14 0 2 2
all-images-CVIU11-pattern38-target108 14 0 1 1
all-images-CVIU11-pattern38-target109 14 0 1 1
all-images-CVIU11-pattern38-target11 14 0 2 2
all-images-CVIU11-pattern38-target110 14 0 1 1
all-images-CVIU11-pattern38-target111 14 0 1 1
all-images-CVIU11-pattern38-target112 14 0 1 1
all-images-CVIU11-pattern38-target113 14 0 1 1
all-images-CVIU11-pattern38-target114 14 0 1 1
all-images-CVIU11-pattern38-target115 14 0 1 1
all-images-CVIU11-pattern38-target116 14 0 1 1
all-images-CVIU11-pattern38-target117 14 0 1 1
all-images-CVIU11-pattern38-target118 14 0 1 1
all-images-CVIU11-pattern38-target119 14 0 1 1
all-images-CVIU11-pattern38-target12 14 0 1 1
all-images-CVIU11-pattern38-target120 14 0 1 1
all-images-CVIU11-pattern38-target121 14 0 1 1
all-images-CVIU11-pattern38-target122 14 0 1 1
all-images-CVIU11-pattern38-target123 14 0 1 1
all-images-CVIU11-pattern38-target124 14 0 1 1
all-images-CVIU11-pattern38-target125 14 0 1 1
all-images-CVIU11-pattern38-target126 14 0 1 1
all-images-CVIU11-pattern38-target127 14 0 1 1
all-images-CVIU11-pattern38-target128 14 0 1 1
all-images-CVIU11-pattern38-target129 14 0 1 1
all-images-CVIU11-pattern38-target13 14 0 1 1
all-images-CVIU11-pattern38-target130 14 0 1 1
all-images-CVIU11-pattern38-target131 14 0 1 1
all-images-CVIU11-pattern38-target132 14 0 1 1
all-images-CVIU11-pattern38-target133 14 0 1 1
all-images-CVIU11-pattern38-target134 14 0 1 1
all-images-CVIU11-pattern38-target135 14 0 1 1
all-images-CVIU11-pattern38-target136 14 0 1 1
all-images-CVIU11-pattern38-target137 14 0 1 1
all-images-CVIU11-pattern38-target138 14 0 1 1
all-images-CVIU11-pattern38-target139 14 0 1 1
all-images-CVIU11-pattern38-target14 14 0 2 2
all-images-CVIU11-pattern38-target140 14 0 1 1
all-images-CVIU11-pattern38-target141 14 0 1 1
all-images-CVIU11-pattern38-target142 14 0 1 1
all-images-CVIU11-pattern38-target143 14 0 2 2
all-images-CVIU11-pattern38-target144 14 0 1 1
all-images-CVIU11-pattern38-target145 14 0 1 1
all-images-CVIU11-pattern38-target146 14 0 1 1
all-images-CVIU11-pattern38-target15 14 0 1 1
all-images-CVIU11-pattern38-target16 14 0 1 1
all-images-CVIU11-pattern38-target17 14 0 1 1
all-images-CVIU11-pattern38-target18 14 0 1 1
all-images-CVIU11-pattern38-target19 14 0 1 1
all-images-CVIU11-pattern38-target2 14 0 1 1
all-images-CVIU11-pattern38-target20 14 0 1 1
all-images-CVIU11-pattern38-target21 14 0 1 1
all-images-CVIU11-pattern38-target22 14 0 1 1
all-images-CVIU11-pattern38-target23 14 0 1 1
all-images-CVIU11-pattern38-target24 14 0 1 1
all-images-CVIU11-pattern38-target25 14 0 1 1
all-images-CVIU11-pattern38-target26 14 0 1 1
all-images-CVIU11-pattern38-target27 14 0 1 1
all-images-CVIU11-pattern38-target28 14 0 1 1
all-images-CVIU11-pattern38-target29 14 0 1 1
all-images-CVIU11-pattern38-target3 14 0 1 1
all-images-CVIU11-pattern38-target30 14 0 1 1
all-images-CVIU11-pattern38-target31 14 0 1 1
all-images-CVIU11-pattern38-target32 14 0 1 1
all-images-CVIU11-pattern38-target33 14 0 2 2
all-images-CVIU11-pattern38-target34 14 0 1 1
all-images-CVIU11-pattern38-target35 14 0 1 1
all-images-CVIU11-pattern38-target36 14 0 1 1
all-images-CVIU11-pattern38-target37 14 0 1 1
all-images-CVIU11-pattern38-target38 14 0 1 1
all-images-CVIU11-pattern38-target39 14 0 1 1
all-images-CVIU11-pattern38-target4 14 0 1 1
all-images-CVIU11-pattern38-target40 14 0 2 2
all-images-CVIU11-pattern38-target41 14 0 1 1
all-images-CVIU11-pattern38-target42 14 0 1 1
all-images-CVIU11-pattern38-target43 14 0 1 1
all-images-CVIU11-pattern38-target44 14 0 1 1
all-images-CVIU11-pattern38-target45 14 0 1 1
all-images-CVIU11-pattern38-target46 14 0 3 3
all-images-CVIU11-pattern38-target47 14 0 1 1
all-images-CVIU11-pattern38-target48 14 0 1 1
all-images-CVIU11-pattern38-target49 14 0 1 1
all-images-CVIU11-pattern38-target5 14 0 1 1
all-images-CVIU11-pattern38-target50 14 0 1 1
all-images-CVIU11-pattern38-target51 14 0 1 1
all-images-CVIU11-pattern38-target52 14 0 2 2
all-images-CVIU11-pattern38-target53 14 0 1 1
all-images-CVIU11-pattern38-target54 14 0 1 1
all-images-CVIU11-pattern38-target55 14 0 1 1
all-images-CVIU11-pattern38-target56 14 0 1 1
all-images-CVIU11-pattern38-target57 14 0 1 1
all-images-CVIU11-pattern38-target58 14 0 1 1
all-images-CVIU11-pattern38-target59 14 0 1 1
all-images-CVIU11-pattern38-target6 14 0 1 1
all-images-CVIU11-pattern38-target60 14 0 1 1
all-images-CVIU11-pattern38-target61 14 0 1 1
all-images-CVIU11-pattern38-target62 14 0 1 1
all-images-CVIU11-pattern38-target63 14 0 1 1
all-images-CVIU11-pattern38-target64 14 0 1 1
all-images-CVIU11-pattern38-target65 14 0 1 1
all-images-CVIU11-pattern38-target66 14 0 1 1
all-images-CVIU11-pattern38-target67 14 0 1 1
all-images-CVIU11-pattern38-target68 14 0 1 1
all-images-CVIU11-pattern38-target69 14 0 2 2
all-images-CVIU11-pattern38-target7 14 0 1 1
all-images-CVIU11-pattern38-target70 14 0 1 1
all-images-CVIU11-pattern38-target71 14 0 1 1
all-images-CVIU11-pattern38-target72 14 0 1 1
all-images-CVIU11-pattern38-target73 14 0 1 1
all-images-CVIU11-pattern38-target74 14 0 1 1
all-images-CVIU11-pattern38-target75 14 0 1 1
all-images-CVIU11-pattern38-target76 14 0 1 1
all-images-CVIU11-pattern38-target77 14 0 1 1
all-images-CVIU11-pattern38-target78 14 0 1 1
all-images-CVIU11-pattern38-target79 14 0 1 1
all-images-CVIU11-pattern38-target8 14 0 1 1
all-images-CVIU11-pattern38-target80 14 0 1 1
all-images-CVIU11-pattern38-target81 14 0 1 1
all-images-CVIU11-pattern38-target82 14 0 1 1
all-images-CVIU11-pattern38-target83 14 0 1 1
all-images-CVIU11-pattern38-target84 14 0 1 1
all-images-CVIU11-pattern38-target85 14 0 1 1
all-images-CVIU11-pattern38-target86 14 0 1 1
all-images-CVIU11-pattern38-target87 14 0 1 1
all-images-CVIU11-pattern38-target88 14 0 1 1
all-images-CVIU11-pattern38-target89 14 0 1 1
all-images-CVIU11-pattern38-target9 14 0 1 1
all-images-CVIU11-pattern38-target90 14 0 1 1
all-images-CVIU11-pattern38-target91 14 0 1 1
all-images-CVIU11-pattern38-target92 14 0 1 1
all-images-CVIU11-pattern38-target93 14 0 1 1
all-images-CVIU11-pattern38-target94 14 0 1 1
all-images-CVIU11-pattern38-target95 14 0 1 1
all-images-CVIU11-pattern38-target96 14 0 1 1
all-images-CVIU11-pattern38-target97 14 0 1 1
all-images-CVIU11-pattern38-target98 14 0 1 1
all-images-CVIU11-pattern38-target99 14 0 1 1
all-images-CVIU11-pattern39-target1 14 0 2 2
all-images-CVIU11-pattern39-target10 14 0 3 3
all-images-CVIU11-pattern39-target100 14 0 1 1
all-images-CVIU11-pattern39-target101 14 1 2 2
all-images-CVIU11-pattern39-target102 14 0 1 1
all-images-CVIU11-pattern39-target103 14 0 2 2
all-images-CVIU11-pattern39-target104 14 0 1 1
all-images-CVIU11-pattern39-target105 14 0 4 4
all-images-CVIU11-pattern39-target106 14 0 1 1
all-images-CVIU11-pattern39-target107 14 0 1 1
all-images-CVIU11-pattern39-target108 14 0 2 2
all-images-CVIU11-pattern39-target109 14 0 0 0
all-images-CVIU11-pattern39-target11 14 0 1 1
all-images-CVIU11-pattern39-target110 14 0 1 1
all-images-CVIU11-pattern39-target111 14 0 2 2
all-images-CVIU11-pattern39-target112 14 0 1 1
all-images-CVIU11-pattern39-target113 14 0 0 0
all-images-CVIU11-pattern39-target114 14 0 1 1
all-images-CVIU11-pattern39-target115 14 0 1 1
all-images-CVIU11-pattern39-target116 14 0 1 1
all-images-CVIU11-pattern39-target117 14 0 2 2
all-images-CVIU11-pattern39-target118 14 0 1 1
all-images-CVIU11-pattern39-target119 14 0 1 1
all-images-CVIU11-pattern39-target12 14 0 0 0
all-images-CVIU11-pattern39-target120 14 0 5 5
all-images-CVIU11-pattern39-target121 14 0 7 7
all-images-CVIU11-pattern39-target122 14 0 1 1
all-images-CVIU11-pattern39-target123 14 0 3 3
all-images-CVIU11-pattern39-target124 14 0 2 2
all-images-CVIU11-pattern39-target125 14 0 2 2
all-images-CVIU11-pattern39-target126 14 0 0 0
all-images-CVIU11-pattern39-target127 14 0 3 3
all-images-CVIU11-pattern39-target128 14 0 2 2
all-images-CVIU11-pattern39-target129 14 0 1 1
all-images-CVIU11-pattern39-target13 14 0 4 4
all-images-CVIU11-pattern39-target130 14 0 2 2
all-images-CVIU11-pattern39-target131 14 0 1 1
all-images-CVIU11-pattern39-target132 14 0 4 4
all-images-CVIU11-pattern39-target133 14 0 2 2
all-images-CVIU11-pattern39-target134 14 0 1 1
all-images-CVIU11-pattern39-target135 14 0 1 1
all-images-CVIU11-pattern39-target136 14 0 1 1
all-images-CVIU11-pattern39-target137 14 0 2 2
all-images-CVIU11-pattern39-target138 14 0 1 1
all-images-CVIU11-pattern39-target139 14 0 1 1
all-images-CVIU11-pattern39-target14 14 0 0 0
all-images-CVIU11-pattern39-target140 14 0 2 2
all-images-CVIU11-pattern39-target141 14 0 0 0
all-images-CVIU11-pattern39-target142 14 0 2 2
all-images-CVIU11-pattern39-target143 14 0 4 4
all-images-CVIU11-pattern39-target144 14 0 0 0
all-images-CVIU11-pattern39-target145 14 0 1 1
all-images-CVIU11-pattern39-target146 14 0 1 1
all-images-CVIU11-pattern39-target15 14 0 1 1
all-images-CVIU11-pattern39-target16 14 0 1 1
all-images-CVIU11-pattern39-target17 14 0 7 7
all-images-CVIU11-pattern39-target18 14 0 2 2
all-images-CVIU11-pattern39-target19 14 0 2 2
all-images-CVIU11-pattern39-target2 14 0 1 1
all-images-CVIU11-pattern39-target20 14 0 3 3
all-images-CVIU11-pattern39-target21 14 0 4 4
all-images-CVIU11-pattern39-target22 14 0 2 2
all-images-CVIU11-pattern39-target23 14 0 4 4
all-images-CVIU11-pattern39-target24 14 0 3 3
all-images-CVIU11-pattern39-target25 14 0 1 1
all-images-CVIU11-pattern39-target26 14 0 1 1
all-images-CVIU11-pattern39-target27 14 0 5 5
all-images-CVIU11-pattern39-target28 14 0 1 1
all-images-CVIU11-pattern39-target29 14 0 1 1
all-images-CVIU11-pattern39-target3 14 0 6 6
all-images-CVIU11-pattern39-target30 14 0 4 4
all-images-CVIU11-pattern39-target31 14 0 0 0
all-images-CVIU11-pattern39-target32 14 0 2 2
all-images-CVIU11-pattern39-target33 14 0 5 5
all-images-CVIU11-pattern39-target34 14 0 4 4
all-images-CVIU11-pattern39-target35 14 0 2 2
all-images-CVIU11-pattern39-target36 14 0 2 2
all-images-CVIU11-pattern39-target37 14 0 1 1
all-images-CVIU11-pattern39-target38 14 0 3 3
all-images-CVIU11-pattern39-target39 14 0 3 3
all-images-CVIU11-pattern39-target4 14 0 2 2
all-images-CVIU11-pattern39-target40 14 0 3 3
all-images-CVIU11-pattern39-target41 14 0 3 3
all-images-CVIU11-pattern39-target42 14 0 3 3
all-images-CVIU11-pattern39-target43 14 0 3 3
all-images-CVIU11-pattern39-target44 14 0 4 4
all-images-CVIU11-pattern39-target45 14 0 1 1
all-images-CVIU11-pattern39-target46 14 0 2 2
all-images-CVIU11-pattern39-target47 14 0 3 3
all-images-CVIU11-pattern39-target48 14 0 2 2
all-images-CVIU11-pattern39-target49 14 0 4 4
all-images-CVIU11-pattern39-target5 14 0 3 3
all-images-CVIU11-pattern39-target50 14 0 4 4
all-images-CVIU11-pattern39-target51 14 0 2 2
all-images-CVIU11-pattern39-target52 14 0 4 4
all-images-CVIU11-pattern39-target53 14 0 1 1
all-images-CVIU11-pattern39-target54 14 0 3 3
all-images-CVIU11-pattern39-target55 14 0 3 3
all-images-CVIU11-pattern39-target56 14 0 1 1
all-images-CVIU11-pattern39-target57 14 0 1 1
all-images-CVIU11-pattern39-target58 14 0 1 1
all-images-CVIU11-pattern39-target59 14 0 1 1
all-images-CVIU11-pattern39-target6 14 0 2 2
all-images-CVIU11-pattern39-target60 14 0 4 4
all-images-CVIU11-pattern39-target61 14 0 3 3
all-images-CVIU11-pattern39-target62 14 0 5 5
all-images-CVIU11-pattern39-target63 14 0 3 3
all-images-CVIU11-pattern39-target64 14 0 4 4
all-images-CVIU11-pattern39-target65 14 0 5 5
all-images-CVIU11-pattern39-target66 14 0 3 3
all-images-CVIU11-pattern39-target67 14 0 8 8
all-images-CVIU11-pattern39-target68 14 0 2 2
all-images-CVIU11-pattern39-target69 14 0 5 5
all-images-CVIU11-pattern39-target7 14 0 4 4
all-images-CVIU11-pattern39-target70 14 0 0 0
all-images-CVIU11-pattern39-target71 14 0 3 3
all-images-CVIU11-pattern39-target72 14 0 2 2
all-images-CVIU11-pattern39-target73 14 0 1 1
all-images-CVIU11-pattern39-target74 14 0 4 4
all-images-CVIU11-pattern39-target75 14 0 3 3
all-images-CVIU11-pattern39-target76 14 0 2 2
all-images-CVIU11-pattern39-target77 14 0 6 6
all-images-CVIU11-pattern39-target78 14 0 5 5
all-images-CVIU11-pattern39-target79 14 0 0 0
all-images-CVIU11-pattern39-target8 14 0 1 1
all-images-CVIU11-pattern39-target80 14 0 6 6
all-images-CVIU11-pattern39-target81 14 0 4 4
all-images-CVIU11-pattern39-target82 14 0 3 3
all-images-CVIU11-pattern39-target83 14 0 1 1
all-images-CVIU11-pattern39-target84 14 0 1 1
all-images-CVIU11-pattern39-target85 14 0 2 2
all-images-CVIU11-pattern39-target86 14 0 2 2
all-images-CVIU11-pattern39-target87 14 0 2 2
all-images-CVIU11-pattern39-target88 14 0 2 2
all-images-CVIU11-pattern39-target89 14 0 1 1
all-images-CVIU11-pattern39-target9 14 0 4 4
all-images-CVIU11-pattern39-target90 14 0 1 1
all-images-CVIU11-pattern39-target91 14 0 1 1
all-images-CVIU11-pattern39-target92 14 0 5 5
all-images-CVIU11-pattern39-target93 14 0 4 4
all-images-CVIU11-pattern39-target94 14 0 5 5
all-images-CVIU11-pattern39-target95 14 0 1 1
all-images-CVIU11-pattern39-target96 14 0 1 1
all-images-CVIU11-pattern39-target97 14 0 1 1
all-images-CVIU11-pattern39-target98 14 0 1 1
all-images-CVIU11-pattern39-target99 14 0 2 2
all-images-CVIU11-pattern4-target1 14 0 3 3
all-images-CVIU11-pattern4-target10 14 0 0 0
all-images-CVIU11-pattern4-target100 14 0 0 0
all-images-CVIU11-pattern4-target101 14 0 0 0
all-images-CVIU11-pattern4-target102 14 0 1 1
all-images-CVIU11-pattern4-target103 14 0 1 1
all-images-CVIU11-pattern4-target104 14 0 0 0
all-images-CVIU11-pattern4-target105 14 0 1 1
all-images-CVIU11-pattern4-target106 14 0 1 1
all-images-CVIU11-pattern4-target107 14 0 0 0
all-images-CVIU11-pattern4-target108 14 0 3 3
all-images-CVIU11-pattern4-target109 14 0 0 0
all-images-CVIU11-pattern4-target11 14 0 1 1
all-images-CVIU11-pattern4-target110 14 0 1 1
all-images-CVIU11-pattern4-target111 14 0 0 0
all-images-CVIU11-pattern4-target112 14 0 0 0
all-images-CVIU11-pattern4-target113 14 0 1 1
all-images-CVIU11-pattern4-target114 14 0 1 1
all-images-CVIU11-pattern4-target115 14 0 1 1
all-images-CVIU11-pattern4-target116 14 0 0 0
all-images-CVIU11-pattern4-target117 14 0 2 2
all-images-CVIU11-pattern4-target118 14 0 1 1
all-images-CVIU11-pattern4-target119 14 0 3 3
all-images-CVIU11-pattern4-target12 14 0 0 0
all-images-CVIU11-pattern4-target120 14 0 3 3
all-images-CVIU11-pattern4-target121 14 0 1 1
all-images-CVIU11-pattern4-target122 14 0 0 0
all-images-CVIU11-pattern4-target123 14 0 0 0
all-images-CVIU11-pattern4-target124 14 0 1 1
all-images-CVIU11-pattern4-target125 14 0 1 1
all-images-CVIU11-pattern4-target126 14 1 3 3
all-images-CVIU11-pattern4-target127 14 0 1 1
all-images-CVIU11-pattern4-target128 14 0 2 2
all-images-CVIU11-pattern4-target129 14 0 0 0
all-images-CVIU11-pattern4-target13 14 0 0 0
all-images-CVIU11-pattern4-target130 14 0 0 0
all-images-CVIU11-pattern4-target131 14 0 0 0
all-images-CVIU11-pattern4-target132 14 0 3 3
all-images-CVIU11-pattern4-target133 14 0 0 0
all-images-CVIU11-pattern4-target134 14 0 0 0
all-images-CVIU11-pattern4-target135 14 0 0 0
all-images-CVIU11-pattern4-target136 14 0 1 1
all-images-CVIU11-pattern4-target137 14 0 0 0
all-images-CVIU11-pattern4-target138 14 0 0 0
all-images-CVIU11-pattern4-target139 14 0 1 1
all-images-CVIU11-pattern4-target14 14 0 0 0
all-images-CVIU11-pattern4-target140 14 0 0 0
all-images-CVIU11-pattern4-target141 14 0 1 1
all-images-CVIU11-pattern4-target142 14 0 0 0
all-images-CVIU11-pattern4-target143 14 0 0 0
all-images-CVIU11-pattern4-target144 14 0 0 0
all-images-CVIU11-pattern4-target145 14 0 2 2
all-images-CVIU11-pattern4-target146 14 0 3 3
all-images-CVIU11-pattern4-target15 14 0 1 1
all-images-CVIU11-pattern4-target16 14 0 1 1
all-images-CVIU11-pattern4-target17 14 0 1 1
all-images-CVIU11-pattern4-target18 14 0 2 2
all-images-CVIU11-pattern4-target19 14 0 1 1
all-images-CVIU11-pattern4-target2 14 0 1 1
all-images-CVIU11-pattern4-target20 14 0 1 1
all-images-CVIU11-pattern4-target21 14 0 1 1
all-images-CVIU11-pattern4-target22 14 0 3 3
all-images-CVIU11-pattern4-target23 14 0 2 2
all-images-CVIU11-pattern4-target24 14 0 1 1
all-images-CVIU11-pattern4-target25 14 0 0 0
all-images-CVIU11-pattern4-target26 14 0 2 2
all-images-CVIU11-pattern4-target27 14 0 0 0
all-images-CVIU11-pattern4-target28 14 0 1 1
all-images-CVIU11-pattern4-target29 14 0 1 1
all-images-CVIU11-pattern4-target3 14 0 2 2
all-images-CVIU11-pattern4-target30 14 0 0 0
all-images-CVIU11-pattern4-target31 14 0 0 0
all-images-CVIU11-pattern4-target32 14 0 2 2
all-images-CVIU11-pattern4-target33 14 0 0 0
all-images-CVIU11-pattern4-target34 14 0 1 1
all-images-CVIU11-pattern4-target35 14 0 1 1
all-images-CVIU11-pattern4-target36 14 0 5 5
all-images-CVIU11-pattern4-target37 14 0 2 2
all-images-CVIU11-pattern4-target38 14 0 4 4
all-images-CVIU11-pattern4-target39 14 0 1 1
all-images-CVIU11-pattern4-target4 14 0 2 2
all-images-CVIU11-pattern4-target40 14 0 1 1
all-images-CVIU11-pattern4-target41 14 0 1 1
all-images-CVIU11-pattern4-target42 14 0 1 1
all-images-CVIU11-pattern4-target43 14 0 1 1
all-images-CVIU11-pattern4-target44 14 0 2 2
all-images-CVIU11-pattern4-target45 14 0 0 0
all-images-CVIU11-pattern4-target46 14 0 1 1
all-images-CVIU11-pattern4-target47 14 0 2 2
all-images-CVIU11-pattern4-target48 14 0 2 2
all-images-CVIU11-pattern4-target49 14 0 1 1
all-images-CVIU11-pattern4-target5 14 0 1 1
all-images-CVIU11-pattern4-target50 14 0 2 2
all-images-CVIU11-pattern4-target51 14 0 2 2
all-images-CVIU11-pattern4-target52 14 0 1 1
all-images-CVIU11-pattern4-target53 14 0 2 2
all-images-CVIU11-pattern4-target54 14 0 0 0
all-images-CVIU11-pattern4-target55 14 0 1 1
all-images-CVIU11-pattern4-target56 14 0 0 0
all-images-CVIU11-pattern4-target57 14 0 2 2
all-images-CVIU11-pattern4-target58 14 0 3 3
all-images-CVIU11-pattern4-target59 14 0 1 1
all-images-CVIU11-pattern4-target6 14 0 2 2
all-images-CVIU11-pattern4-target60 14 0 0 0
all-images-CVIU11-pattern4-target61 14 0 1 1
all-images-CVIU11-pattern4-target62 14 0 2 2
all-images-CVIU11-pattern4-target63 14 0 2 2
all-images-CVIU11-pattern4-target64 14 0 1 1
all-images-CVIU11-pattern4-target65 14 0 1 1
all-images-CVIU11-pattern4-target66 14 0 2 2
all-images-CVIU11-pattern4-target67 14 0 5 5
all-images-CVIU11-pattern4-target68 14 0 2 2
all-images-CVIU11-pattern4-target69 14 0 2 2
all-images-CVIU11-pattern4-target7 14 0 4 4
all-images-CVIU11-pattern4-target70 14 0 1 1
all-images-CVIU11-pattern4-target71 14 0 1 1
all-images-CVIU11-pattern4-target72 14 0 3 3
all-images-CVIU11-pattern4-target73 14 0 2 2
all-images-CVIU11-pattern4-target74 14 0 2 2
all-images-CVIU11-pattern4-target75 14 0 1 1
all-images-CVIU11-pattern4-target76 14 0 2 2
all-images-CVIU11-pattern4-target77 14 0 1 1
all-images-CVIU11-pattern4-target78 14 0 4 4
all-images-CVIU11-pattern4-target79 14 0 1 1
all-images-CVIU11-pattern4-target8 14 0 0 0
all-images-CVIU11-pattern4-target80 14 0 0 0
all-images-CVIU11-pattern4-target81 14 0 1 1
all-images-CVIU11-pattern4-target82 14 0 3 3
all-images-CVIU11-pattern4-target83 14 0 1 1
all-images-CVIU11-pattern4-target84 14 0 0 0
all-images-CVIU11-pattern4-target85 14 0 1 1
all-images-CVIU11-pattern4-target86 14 0 0 0
all-images-CVIU11-pattern4-target87 14 0 1 1
all-images-CVIU11-pattern4-target88 14 0 3 3
all-images-CVIU11-pattern4-target89 14 0 1 1
all-images-CVIU11-pattern4-target9 14 0 0 0
all-images-CVIU11-pattern4-target90 14 0 1 1
all-images-CVIU11-pattern4-target91 14 0 0 0
all-images-CVIU11-pattern4-target92 14 0 1 1
all-images-CVIU11-pattern4-target93 14 0 1 1
all-images-CVIU11-pattern4-target94 14 0 2 2
all-images-CVIU11-pattern4-target95 14 0 0 0
all-images-CVIU11-pattern4-target96 14 0 1 1
all-images-CVIU11-pattern4-target97 14 0 1 1
all-images-CVIU11-pattern4-target98 14 0 0 0
all-images-CVIU11-pattern4-target99 14 0 0 0
all-images-CVIU11-pattern40-target1 14 0 18 18
all-images-CVIU11-pattern40-target10 14 0 19 19
all-images-CVIU11-pattern40-target100 14 0 6 6
all-images-CVIU11-pattern40-target101 14 0 1 1
all-images-CVIU11-pattern40-target102 14 1 6 5
all-images-CVIU11-pattern40-target103 14 0 12 12
all-images-CVIU11-pattern40-target104 14 0 31 31
all-images-CVIU11-pattern40-target105 14 0 18 18
all-images-CVIU11-pattern40-target106 14 0 2 2
all-images-CVIU11-pattern40-target107 14 0 11 11
all-images-CVIU11-pattern40-target108 14 0 50 50
all-images-CVIU11-pattern40-target109 14 0 19 19
all-images-CVIU11-pattern40-target11 14 0 1 1
all-images-CVIU11-pattern40-target110 14 0 1 1
all-images-CVIU11-pattern40-target111 14 0 14 14
all-images-CVIU11-pattern40-target112 14 0 9 9
all-images-CVIU11-pattern40-target113 14 0 2 2
all-images-CVIU11-pattern40-target114 14 0 5 5
all-images-CVIU11-pattern40-target115 14 0 20 20
all-images-CVIU11-pattern40-target116 14 0 31 31
all-images-CVIU11-pattern40-target117 14 0 35 35
all-images-CVIU11-pattern40-target118 14 0 25 25
all-images-CVIU11-pattern40-target119 14 0 36 36
all-images-CVIU11-pattern40-target12 14 0 15 15
all-images-CVIU11-pattern40-target120 14 0 29 29
all-images-CVIU11-pattern40-target121 14 0 24 24
all-images-CVIU11-pattern40-target122 14 0 25 25
all-images-CVIU11-pattern40-target123 14 0 36 36
all-images-CVIU11-pattern40-target124 14 0 28 28
all-images-CVIU11-pattern40-target125 14 0 10 10
all-images-CVIU11-pattern40-target126 14 0 7 7
all-images-CVIU11-pattern40-target127 14 0 4 4
all-images-CVIU11-pattern40-target128 14 0 29 29
all-images-CVIU11-pattern40-target129 14 0 10 10
all-images-CVIU11-pattern40-target13 14 0 27 27
all-images-CVIU11-pattern40-target130 14 0 7 7
all-images-CVIU11-pattern40-target131 14 0 17 17
all-images-CVIU11-pattern40-target132 14 0 30 30
all-images-CVIU11-pattern40-target133 14 0 24 24
all-images-CVIU11-pattern40-target134 14 0 10 10
all-images-CVIU11-pattern40-target135 14 0 24 24
all-images-CVIU11-pattern40-target136 14 0 26 26
all-images-CVIU11-pattern40-target137 14 0 14 14
